Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
135,2/23/2023,6:22:59 PM,236
136,2/23/2023,6:23:00 PM,235
137,2/23/2023,6:23:01 PM,235
138,2/23/2023,6:23:02 PM,233
139,2/23/2023,6:23:03 PM,233
140,2/23/2023,6:23:04 PM,233
141,2/23/2023,6:23:05 PM,233
142,2/23/2023,6:23:06 PM,231
143,2/23/2023,6:23:07 PM,231
144,2/23/2023,6:23:08 PM,231
145,2/23/2023,6:23:09 PM,229
146,2/23/2023,6:23:10 PM,229
147,2/23/2023,6:23:11 PM,229
148,2/23/2023,6:23:12 PM,229
149,2/23/2023,6:23:13 PM,227
150,2/23/2023,6:23:14 PM,227
151,2/23/2023,6:23:15 PM,227
152,2/23/2023,6:23:16 PM,226
153,2/23/2023,6:23:17 PM,224
154,2/23/2023,6:23:18 PM,224
155,2/23/2023,6:23:19 PM,224
156,2/23/2023,6:23:20 PM,224
157,2/23/2023,6:23:21 PM,224
158,2/23/2023,6:23:22 PM,222
159,2/23/2023,6:23:23 PM,222
160,2/23/2023,6:23:24 PM,222
161,2/23/2023,6:23:25 PM,224
162,2/23/2023,6:23:26 PM,225
163,2/23/2023,6:23:27 PM,225
164,2/23/2023,6:23:28 PM,225
165,2/23/2023,6:23:29 PM,225
166,2/23/2023,6:23:30 PM,225
167,2/23/2023,6:23:31 PM,225
168,2/23/2023,6:23:32 PM,225
169,2/23/2023,6:23:33 PM,225
170,2/23/2023,6:23:34 PM,225
171,2/23/2023,6:23:35 PM,225
172,2/23/2023,6:23:36 PM,226
173,2/23/2023,6:23:37 PM,226
174,2/23/2023,6:23:38 PM,226
175,2/23/2023,6:23:39 PM,226
176,2/23/2023,6:23:40 PM,226
177,2/23/2023,6:23:41 PM,226
178,2/23/2023,6:23:42 PM,226
179,2/23/2023,6:23:43 PM,226
180,2/23/2023,6:23:44 PM,226
181,2/23/2023,6:23:45 PM,226
182,2/23/2023,6:23:46 PM,226
183,2/23/2023,6:23:47 PM,226
184,2/23/2023,6:23:48 PM,226
185,2/23/2023,6:23:49 PM,226
186,2/23/2023,6:23:50 PM,226
187,2/23/2023,6:23:51 PM,226
188,2/23/2023,6:23:52 PM,226
189,2/23/2023,6:23:53 PM,226
190,2/23/2023,6:23:54 PM,226
191,2/23/2023,6:23:55 PM,226
192,2/23/2023,6:23:56 PM,226
193,2/23/2023,6:23:57 PM,226
194,2/23/2023,6:23:58 PM,226
195,2/23/2023,6:23:59 PM,226
196,2/23/2023,6:24:00 PM,226
197,2/23/2023,6:24:01 PM,226
198,2/23/2023,6:24:02 PM,226
199,2/23/2023,6:24:03 PM,226
200,2/23/2023,6:24:04 PM,226
201,2/23/2023,6:24:05 PM,226
202,2/23/2023,6:24:06 PM,226
203,2/23/2023,6:24:07 PM,226
204,2/23/2023,6:24:08 PM,226
205,2/23/2023,6:24:09 PM,226
206,2/23/2023,6:24:10 PM,226
207,2/23/2023,6:24:11 PM,226
208,2/23/2023,6:24:12 PM,226
209,2/23/2023,6:24:13 PM,226
210,2/23/2023,6:24:14 PM,226
211,2/23/2023,6:24:15 PM,226
212,2/23/2023,6:24:16 PM,226
213,2/23/2023,6:24:17 PM,226
214,2/23/2023,6:24:18 PM,226
215,2/23/2023,6:24:19 PM,226
216,2/23/2023,6:24:20 PM,226
217,2/23/2023,6:24:21 PM,226
218,2/23/2023,6:24:22 PM,226
219,2/23/2023,6:24:23 PM,225
220,2/23/2023,6:24:24 PM,225
221,2/23/2023,6:24:25 PM,225
222,2/23/2023,6:24:26 PM,225
223,2/23/2023,6:24:27 PM,225
224,2/23/2023,6:24:28 PM,225
225,2/23/2023,6:24:29 PM,225
226,2/23/2023,6:24:30 PM,225
227,2/23/2023,6:24:31 PM,225
228,2/23/2023,6:24:32 PM,225
229,2/23/2023,6:24:33 PM,225
230,2/23/2023,6:24:34 PM,225
231,2/23/2023,6:24:35 PM,225
232,2/23/2023,6:24:36 PM,225
233,2/23/2023,6:24:37 PM,225
234,2/23/2023,6:24:38 PM,225
235,2/23/2023,6:24:39 PM,225
236,2/23/2023,6:24:40 PM,225
237,2/23/2023,6:24:41 PM,225
238,2/23/2023,6:24:42 PM,225
239,2/23/2023,6:24:43 PM,225
240,2/23/2023,6:24:44 PM,225
241,2/23/2023,6:24:45 PM,225
242,2/23/2023,6:24:46 PM,225
243,2/23/2023,6:24:47 PM,225
244,2/23/2023,6:24:48 PM,225
245,2/23/2023,6:24:49 PM,225
246,2/23/2023,6:24:50 PM,225
247,2/23/2023,6:24:51 PM,225
248,2/23/2023,6:24:52 PM,225
249,2/23/2023,6:24:53 PM,225
250,2/23/2023,6:24:54 PM,224
251,2/23/2023,6:24:55 PM,224
252,2/23/2023,6:24:56 PM,224
253,2/23/2023,6:24:57 PM,224
254,2/23/2023,6:24:58 PM,224
255,2/23/2023,6:24:59 PM,224
256,2/23/2023,6:25:00 PM,224
257,2/23/2023,6:25:01 PM,224
258,2/23/2023,6:25:02 PM,224
259,2/23/2023,6:25:03 PM,224
260,2/23/2023,6:25:04 PM,224
261,2/23/2023,6:25:05 PM,224
262,2/23/2023,6:25:06 PM,224
263,2/23/2023,6:25:07 PM,224
264,2/23/2023,6:25:08 PM,224
265,2/23/2023,6:25:09 PM,224
266,2/23/2023,6:25:10 PM,224
267,2/23/2023,6:25:11 PM,224
268,2/23/2023,6:25:12 PM,224
269,2/23/2023,6:25:13 PM,224
270,2/23/2023,6:25:14 PM,224
271,2/23/2023,6:25:15 PM,224
272,2/23/2023,6:25:16 PM,224
273,2/23/2023,6:25:17 PM,224
274,2/23/2023,6:25:18 PM,224
275,2/23/2023,6:25:19 PM,223
276,2/23/2023,6:25:20 PM,223
277,2/23/2023,6:25:21 PM,223
278,2/23/2023,6:25:22 PM,223
279,2/23/2023,6:25:23 PM,223
280,2/23/2023,6:25:24 PM,223
281,2/23/2023,6:25:25 PM,223
282,2/23/2023,6:25:26 PM,223
283,2/23/2023,6:25:27 PM,223
284,2/23/2023,6:25:28 PM,223
285,2/23/2023,6:25:29 PM,223
286,2/23/2023,6:25:30 PM,223
287,2/23/2023,6:25:31 PM,223
288,2/23/2023,6:25:32 PM,223
289,2/23/2023,6:25:33 PM,223
290,2/23/2023,6:25:34 PM,223
291,2/23/2023,6:25:35 PM,223
292,2/23/2023,6:25:36 PM,223
293,2/23/2023,6:25:37 PM,223
294,2/23/2023,6:25:38 PM,223
295,2/23/2023,6:25:39 PM,222
296,2/23/2023,6:25:40 PM,222
297,2/23/2023,6:25:41 PM,222
298,2/23/2023,6:25:42 PM,222
299,2/23/2023,6:25:43 PM,222
300,2/23/2023,6:25:44 PM,222
301,2/23/2023,6:25:45 PM,222
302,2/23/2023,6:25:46 PM,222
303,2/23/2023,6:25:47 PM,222
304,2/23/2023,6:25:48 PM,222
305,2/23/2023,6:25:49 PM,222
306,2/23/2023,6:25:50 PM,222
307,2/23/2023,6:25:51 PM,222
308,2/23/2023,6:25:52 PM,221
309,2/23/2023,6:25:53 PM,221
310,2/23/2023,6:25:54 PM,221
311,2/23/2023,6:25:55 PM,221
312,2/23/2023,6:25:56 PM,221
313,2/23/2023,6:25:57 PM,221
314,2/23/2023,6:25:58 PM,221
315,2/23/2023,6:25:59 PM,221
316,2/23/2023,6:26:00 PM,221
317,2/23/2023,6:26:01 PM,221
318,2/23/2023,6:26:02 PM,220
319,2/23/2023,6:26:03 PM,220
320,2/23/2023,6:26:04 PM,220
321,2/23/2023,6:26:05 PM,220
322,2/23/2023,6:26:06 PM,220
323,2/23/2023,6:26:07 PM,220
324,2/23/2023,6:26:08 PM,220
325,2/23/2023,6:26:09 PM,220
326,2/23/2023,6:26:10 PM,220
327,2/23/2023,6:26:11 PM,219
328,2/23/2023,6:26:12 PM,219
329,2/23/2023,6:26:13 PM,219
330,2/23/2023,6:26:14 PM,219
331,2/23/2023,6:26:15 PM,219
332,2/23/2023,6:26:16 PM,219
333,2/23/2023,6:26:17 PM,219
334,2/23/2023,6:26:18 PM,218
335,2/23/2023,6:26:19 PM,218
336,2/23/2023,6:26:20 PM,218
337,2/23/2023,6:26:21 PM,218
338,2/23/2023,6:26:22 PM,218
339,2/23/2023,6:26:23 PM,218
340,2/23/2023,6:26:24 PM,218
341,2/23/2023,6:26:25 PM,217
342,2/23/2023,6:26:26 PM,217
343,2/23/2023,6:26:27 PM,216
344,2/23/2023,6:26:28 PM,216
345,2/23/2023,6:26:29 PM,216
346,2/23/2023,6:26:30 PM,216
347,2/23/2023,6:26:31 PM,215
348,2/23/2023,6:26:32 PM,215
349,2/23/2023,6:26:33 PM,215
350,2/23/2023,6:26:34 PM,215
351,2/23/2023,6:26:35 PM,215
352,2/23/2023,6:26:36 PM,215
353,2/23/2023,6:26:37 PM,215
354,2/23/2023,6:26:38 PM,215
355,2/23/2023,6:26:39 PM,215
356,2/23/2023,6:26:40 PM,214
357,2/23/2023,6:26:41 PM,214
358,2/23/2023,6:26:42 PM,214
359,2/23/2023,6:26:43 PM,214
360,2/23/2023,6:26:44 PM,212
361,2/23/2023,6:26:45 PM,212
362,2/23/2023,6:26:46 PM,212
363,2/23/2023,6:26:47 PM,212
364,2/23/2023,6:26:48 PM,212
365,2/23/2023,6:26:49 PM,212
366,2/23/2023,6:26:50 PM,212
367,2/23/2023,6:26:51 PM,212
368,2/23/2023,6:26:52 PM,211
369,2/23/2023,6:26:53 PM,211
370,2/23/2023,6:26:54 PM,211
371,2/23/2023,6:26:55 PM,209
372,2/23/2023,6:26:56 PM,209
373,2/23/2023,6:26:57 PM,209
374,2/23/2023,6:26:58 PM,209
375,2/23/2023,6:26:59 PM,209
376,2/23/2023,6:27:00 PM,209
377,2/23/2023,6:27:01 PM,209
378,2/23/2023,6:27:02 PM,209
379,2/23/2023,6:27:03 PM,209
380,2/23/2023,6:27:04 PM,207
381,2/23/2023,6:27:05 PM,207
382,2/23/2023,6:27:06 PM,207
383,2/23/2023,6:27:07 PM,207
384,2/23/2023,6:27:08 PM,207
385,2/23/2023,6:27:09 PM,206
386,2/23/2023,6:27:10 PM,206
387,2/23/2023,6:27:11 PM,206
388,2/23/2023,6:27:12 PM,204
389,2/23/2023,6:27:13 PM,204
390,2/23/2023,6:27:14 PM,204
391,2/23/2023,6:27:15 PM,204
392,2/23/2023,6:27:16 PM,204
393,2/23/2023,6:27:17 PM,204
394,2/23/2023,6:27:18 PM,204
395,2/23/2023,6:27:19 PM,204
396,2/23/2023,6:27:20 PM,204
397,2/23/2023,6:27:21 PM,202
398,2/23/2023,6:27:22 PM,202
399,2/23/2023,6:27:23 PM,202
400,2/23/2023,6:27:24 PM,201
401,2/23/2023,6:27:25 PM,201
402,2/23/2023,6:27:26 PM,201
403,2/23/2023,6:27:27 PM,199
404,2/23/2023,6:27:28 PM,199
405,2/23/2023,6:27:29 PM,199
406,2/23/2023,6:27:30 PM,199
407,2/23/2023,6:27:31 PM,199
408,2/23/2023,6:27:32 PM,199
409,2/23/2023,6:27:33 PM,197
410,2/23/2023,6:27:34 PM,197
411,2/23/2023,6:27:35 PM,197
412,2/23/2023,6:27:36 PM,197
413,2/23/2023,6:27:37 PM,197
414,2/23/2023,6:27:38 PM,197
415,2/23/2023,6:27:39 PM,197
416,2/23/2023,6:27:40 PM,195
417,2/23/2023,6:27:41 PM,195
418,2/23/2023,6:27:42 PM,195
419,2/23/2023,6:27:43 PM,195
420,2/23/2023,6:27:44 PM,195
---------------------------------------------------------------------------------

