Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
61,2/23/2023,7:06:54 PM,337
62,2/23/2023,7:06:55 PM,334
63,2/23/2023,7:06:56 PM,334
64,2/23/2023,7:06:57 PM,332
65,2/23/2023,7:06:58 PM,332
66,2/23/2023,7:06:59 PM,329
67,2/23/2023,7:07:00 PM,329
68,2/23/2023,7:07:01 PM,327
69,2/23/2023,7:07:02 PM,327
70,2/23/2023,7:07:03 PM,326
71,2/23/2023,7:07:04 PM,323
72,2/23/2023,7:07:05 PM,323
73,2/23/2023,7:07:06 PM,323
74,2/23/2023,7:07:07 PM,320
75,2/23/2023,7:07:08 PM,320
76,2/23/2023,7:07:09 PM,318
77,2/23/2023,7:07:10 PM,318
78,2/23/2023,7:07:11 PM,316
79,2/23/2023,7:07:12 PM,316
80,2/23/2023,7:07:13 PM,313
81,2/23/2023,7:07:14 PM,313
82,2/23/2023,7:07:15 PM,313
83,2/23/2023,7:07:16 PM,311
84,2/23/2023,7:07:17 PM,309
85,2/23/2023,7:07:18 PM,309
86,2/23/2023,7:07:19 PM,309
87,2/23/2023,7:07:20 PM,307
88,2/23/2023,7:07:21 PM,305
89,2/23/2023,7:07:22 PM,305
90,2/23/2023,7:07:23 PM,305
91,2/23/2023,7:07:24 PM,303
92,2/23/2023,7:07:25 PM,303
93,2/23/2023,7:07:26 PM,303
94,2/23/2023,7:07:27 PM,300
95,2/23/2023,7:07:28 PM,300
96,2/23/2023,7:07:29 PM,298
97,2/23/2023,7:07:30 PM,298
98,2/23/2023,7:07:31 PM,296
99,2/23/2023,7:07:32 PM,296
100,2/23/2023,7:07:33 PM,295
101,2/23/2023,7:07:34 PM,293
102,2/23/2023,7:07:35 PM,293
103,2/23/2023,7:07:36 PM,293
104,2/23/2023,7:07:37 PM,291
105,2/23/2023,7:07:38 PM,291
106,2/23/2023,7:07:39 PM,288
107,2/23/2023,7:07:40 PM,288
108,2/23/2023,7:07:41 PM,288
109,2/23/2023,7:07:42 PM,286
110,2/23/2023,7:07:43 PM,286
111,2/23/2023,7:07:44 PM,286
112,2/23/2023,7:07:45 PM,284
113,2/23/2023,7:07:46 PM,284
114,2/23/2023,7:07:47 PM,282
115,2/23/2023,7:07:48 PM,282
116,2/23/2023,7:07:49 PM,281
117,2/23/2023,7:07:50 PM,279
118,2/23/2023,7:07:51 PM,279
119,2/23/2023,7:07:52 PM,279
120,2/23/2023,7:07:53 PM,277
121,2/23/2023,7:07:54 PM,277
122,2/23/2023,7:07:55 PM,277
123,2/23/2023,7:07:56 PM,275
124,2/23/2023,7:07:57 PM,275
125,2/23/2023,7:07:58 PM,273
126,2/23/2023,7:07:59 PM,273
127,2/23/2023,7:08:00 PM,273
128,2/23/2023,7:08:01 PM,271
129,2/23/2023,7:08:02 PM,271
130,2/23/2023,7:08:03 PM,270
131,2/23/2023,7:08:04 PM,268
132,2/23/2023,7:08:05 PM,268
133,2/23/2023,7:08:06 PM,268
134,2/23/2023,7:08:07 PM,266
135,2/23/2023,7:08:08 PM,266
136,2/23/2023,7:08:09 PM,266
137,2/23/2023,7:08:10 PM,264
138,2/23/2023,7:08:11 PM,264
139,2/23/2023,7:08:12 PM,264
140,2/23/2023,7:08:13 PM,262
141,2/23/2023,7:08:14 PM,262
142,2/23/2023,7:08:15 PM,262
143,2/23/2023,7:08:16 PM,259
144,2/23/2023,7:08:17 PM,259
145,2/23/2023,7:08:18 PM,259
146,2/23/2023,7:08:19 PM,259
147,2/23/2023,7:08:20 PM,257
148,2/23/2023,7:08:21 PM,257
149,2/23/2023,7:08:22 PM,257
150,2/23/2023,7:08:23 PM,255
151,2/23/2023,7:08:24 PM,255
152,2/23/2023,7:08:25 PM,255
153,2/23/2023,7:08:26 PM,253
154,2/23/2023,7:08:27 PM,253
155,2/23/2023,7:08:28 PM,253
156,2/23/2023,7:08:29 PM,252
157,2/23/2023,7:08:30 PM,250
158,2/23/2023,7:08:31 PM,250
159,2/23/2023,7:08:32 PM,250
160,2/23/2023,7:08:33 PM,250
161,2/23/2023,7:08:34 PM,248
162,2/23/2023,7:08:35 PM,248
163,2/23/2023,7:08:36 PM,247
164,2/23/2023,7:08:37 PM,246
165,2/23/2023,7:08:38 PM,245
166,2/23/2023,7:08:39 PM,245
167,2/23/2023,7:08:40 PM,243
168,2/23/2023,7:08:41 PM,243
169,2/23/2023,7:08:42 PM,243
170,2/23/2023,7:08:43 PM,243
171,2/23/2023,7:08:44 PM,243
172,2/23/2023,7:08:45 PM,241
173,2/23/2023,7:08:46 PM,241
174,2/23/2023,7:08:47 PM,239
175,2/23/2023,7:08:48 PM,239
176,2/23/2023,7:08:49 PM,239
177,2/23/2023,7:08:50 PM,239
178,2/23/2023,7:08:51 PM,239
179,2/23/2023,7:08:52 PM,237
180,2/23/2023,7:08:53 PM,237
181,2/23/2023,7:08:54 PM,237
182,2/23/2023,7:08:55 PM,234
183,2/23/2023,7:08:56 PM,234
184,2/23/2023,7:08:57 PM,234
185,2/23/2023,7:08:58 PM,234
186,2/23/2023,7:08:59 PM,234
187,2/23/2023,7:09:00 PM,232
188,2/23/2023,7:09:01 PM,232
189,2/23/2023,7:09:02 PM,232
190,2/23/2023,7:09:03 PM,231
191,2/23/2023,7:09:04 PM,231
192,2/23/2023,7:09:05 PM,229
193,2/23/2023,7:09:06 PM,229
194,2/23/2023,7:09:07 PM,229
195,2/23/2023,7:09:08 PM,227
196,2/23/2023,7:09:09 PM,227
197,2/23/2023,7:09:10 PM,227
198,2/23/2023,7:09:11 PM,227
199,2/23/2023,7:09:12 PM,227
200,2/23/2023,7:09:13 PM,225
201,2/23/2023,7:09:14 PM,225
202,2/23/2023,7:09:15 PM,225
203,2/23/2023,7:09:16 PM,225
204,2/23/2023,7:09:17 PM,223
205,2/23/2023,7:09:18 PM,223
206,2/23/2023,7:09:19 PM,223
207,2/23/2023,7:09:20 PM,222
208,2/23/2023,7:09:21 PM,222
209,2/23/2023,7:09:22 PM,221
210,2/23/2023,7:09:23 PM,220
211,2/23/2023,7:09:24 PM,220
212,2/23/2023,7:09:25 PM,218
213,2/23/2023,7:09:26 PM,218
214,2/23/2023,7:09:27 PM,218
215,2/23/2023,7:09:28 PM,218
216,2/23/2023,7:09:29 PM,218
217,2/23/2023,7:09:30 PM,216
218,2/23/2023,7:09:31 PM,216
219,2/23/2023,7:09:32 PM,216
220,2/23/2023,7:09:33 PM,216
221,2/23/2023,7:09:34 PM,216
222,2/23/2023,7:09:35 PM,214
223,2/23/2023,7:09:36 PM,214
224,2/23/2023,7:09:37 PM,214
225,2/23/2023,7:09:38 PM,214
226,2/23/2023,7:09:39 PM,212
227,2/23/2023,7:09:40 PM,212
228,2/23/2023,7:09:41 PM,212
229,2/23/2023,7:09:42 PM,212
230,2/23/2023,7:09:43 PM,211
231,2/23/2023,7:09:44 PM,209
232,2/23/2023,7:09:45 PM,209
233,2/23/2023,7:09:46 PM,209
234,2/23/2023,7:09:47 PM,209
235,2/23/2023,7:09:48 PM,209
236,2/23/2023,7:09:49 PM,207
237,2/23/2023,7:09:50 PM,207
238,2/23/2023,7:09:51 PM,207
239,2/23/2023,7:09:52 PM,207
240,2/23/2023,7:09:53 PM,207
241,2/23/2023,7:09:54 PM,205
242,2/23/2023,7:09:55 PM,205
243,2/23/2023,7:09:56 PM,205
244,2/23/2023,7:09:57 PM,205
245,2/23/2023,7:09:58 PM,205
246,2/23/2023,7:09:59 PM,203
247,2/23/2023,7:10:00 PM,203
248,2/23/2023,7:10:01 PM,203
249,2/23/2023,7:10:02 PM,203
250,2/23/2023,7:10:03 PM,202
251,2/23/2023,7:10:04 PM,201
252,2/23/2023,7:10:05 PM,201
253,2/23/2023,7:10:06 PM,200
254,2/23/2023,7:10:07 PM,200
255,2/23/2023,7:10:08 PM,200
256,2/23/2023,7:10:09 PM,198
257,2/23/2023,7:10:10 PM,198
258,2/23/2023,7:10:11 PM,198
259,2/23/2023,7:10:12 PM,198
260,2/23/2023,7:10:13 PM,198
261,2/23/2023,7:10:14 PM,196
262,2/23/2023,7:10:15 PM,196
263,2/23/2023,7:10:16 PM,196
264,2/23/2023,7:10:17 PM,196
265,2/23/2023,7:10:18 PM,196
266,2/23/2023,7:10:19 PM,196
267,2/23/2023,7:10:20 PM,194
268,2/23/2023,7:10:21 PM,194
269,2/23/2023,7:10:22 PM,194
270,2/23/2023,7:10:23 PM,194
271,2/23/2023,7:10:24 PM,194
272,2/23/2023,7:10:25 PM,193
273,2/23/2023,7:10:26 PM,192
274,2/23/2023,7:10:27 PM,192
275,2/23/2023,7:10:28 PM,192
276,2/23/2023,7:10:29 PM,191
277,2/23/2023,7:10:30 PM,191
278,2/23/2023,7:10:31 PM,189
279,2/23/2023,7:10:32 PM,189
280,2/23/2023,7:10:33 PM,189
281,2/23/2023,7:10:34 PM,189
282,2/23/2023,7:10:35 PM,189
283,2/23/2023,7:10:36 PM,189
284,2/23/2023,7:10:37 PM,187
285,2/23/2023,7:10:38 PM,187
286,2/23/2023,7:10:39 PM,187
287,2/23/2023,7:10:40 PM,187
288,2/23/2023,7:10:41 PM,187
289,2/23/2023,7:10:42 PM,187
290,2/23/2023,7:10:43 PM,187
291,2/23/2023,7:10:44 PM,185
292,2/23/2023,7:10:45 PM,185
293,2/23/2023,7:10:46 PM,185
294,2/23/2023,7:10:47 PM,185
295,2/23/2023,7:10:48 PM,185
296,2/23/2023,7:10:49 PM,185
297,2/23/2023,7:10:50 PM,183
298,2/23/2023,7:10:51 PM,183
299,2/23/2023,7:10:52 PM,183
300,2/23/2023,7:10:53 PM,182
301,2/23/2023,7:10:54 PM,182
302,2/23/2023,7:10:55 PM,182
303,2/23/2023,7:10:56 PM,182
304,2/23/2023,7:10:57 PM,180
305,2/23/2023,7:10:58 PM,180
306,2/23/2023,7:10:59 PM,180
307,2/23/2023,7:11:00 PM,180
308,2/23/2023,7:11:01 PM,180
309,2/23/2023,7:11:02 PM,180
310,2/23/2023,7:11:03 PM,178
311,2/23/2023,7:11:04 PM,178
312,2/23/2023,7:11:05 PM,178
313,2/23/2023,7:11:06 PM,178
314,2/23/2023,7:11:07 PM,178
315,2/23/2023,7:11:08 PM,177
316,2/23/2023,7:11:09 PM,177
317,2/23/2023,7:11:10 PM,177
318,2/23/2023,7:11:11 PM,177
319,2/23/2023,7:11:12 PM,175
320,2/23/2023,7:11:13 PM,175
321,2/23/2023,7:11:14 PM,175
322,2/23/2023,7:11:15 PM,175
323,2/23/2023,7:11:16 PM,175
324,2/23/2023,7:11:17 PM,175
325,2/23/2023,7:11:18 PM,174
326,2/23/2023,7:11:19 PM,174
327,2/23/2023,7:11:20 PM,174
328,2/23/2023,7:11:21 PM,172
329,2/23/2023,7:11:22 PM,172
330,2/23/2023,7:11:23 PM,172
331,2/23/2023,7:11:24 PM,172
332,2/23/2023,7:11:25 PM,172
333,2/23/2023,7:11:26 PM,172
334,2/23/2023,7:11:27 PM,172
335,2/23/2023,7:11:28 PM,170
336,2/23/2023,7:11:29 PM,170
337,2/23/2023,7:11:30 PM,170
338,2/23/2023,7:11:31 PM,170
339,2/23/2023,7:11:32 PM,170
340,2/23/2023,7:11:33 PM,170
341,2/23/2023,7:11:34 PM,170
342,2/23/2023,7:11:35 PM,170
343,2/23/2023,7:11:36 PM,169
344,2/23/2023,7:11:37 PM,168
345,2/23/2023,7:11:38 PM,168
346,2/23/2023,7:11:39 PM,168
347,2/23/2023,7:11:40 PM,168
348,2/23/2023,7:11:41 PM,168
349,2/23/2023,7:11:42 PM,168
350,2/23/2023,7:11:43 PM,168
351,2/23/2023,7:11:44 PM,167
352,2/23/2023,7:11:45 PM,167
353,2/23/2023,7:11:46 PM,167
354,2/23/2023,7:11:47 PM,167
355,2/23/2023,7:11:48 PM,167
356,2/23/2023,7:11:49 PM,167
357,2/23/2023,7:11:50 PM,167
358,2/23/2023,7:11:51 PM,166
359,2/23/2023,7:11:52 PM,166
360,2/23/2023,7:11:53 PM,166
361,2/23/2023,7:11:54 PM,164
362,2/23/2023,7:11:55 PM,164
363,2/23/2023,7:11:56 PM,164
364,2/23/2023,7:11:57 PM,164
365,2/23/2023,7:11:58 PM,164
366,2/23/2023,7:11:59 PM,164
367,2/23/2023,7:12:00 PM,164
368,2/23/2023,7:12:01 PM,164
369,2/23/2023,7:12:02 PM,164
370,2/23/2023,7:12:03 PM,164
371,2/23/2023,7:12:04 PM,164
372,2/23/2023,7:12:05 PM,164
373,2/23/2023,7:12:06 PM,164
374,2/23/2023,7:12:07 PM,163
375,2/23/2023,7:12:08 PM,163
376,2/23/2023,7:12:09 PM,163
377,2/23/2023,7:12:10 PM,163
378,2/23/2023,7:12:11 PM,163
379,2/23/2023,7:12:12 PM,163
380,2/23/2023,7:12:13 PM,163
381,2/23/2023,7:12:14 PM,163
382,2/23/2023,7:12:15 PM,162
383,2/23/2023,7:12:16 PM,162
384,2/23/2023,7:12:17 PM,162
385,2/23/2023,7:12:18 PM,162
386,2/23/2023,7:12:19 PM,162
387,2/23/2023,7:12:20 PM,162
388,2/23/2023,7:12:21 PM,162
389,2/23/2023,7:12:22 PM,161
390,2/23/2023,7:12:23 PM,161
391,2/23/2023,7:12:24 PM,161
392,2/23/2023,7:12:25 PM,161
393,2/23/2023,7:12:26 PM,161
394,2/23/2023,7:12:27 PM,161
395,2/23/2023,7:12:28 PM,161
396,2/23/2023,7:12:29 PM,159
397,2/23/2023,7:12:30 PM,159
398,2/23/2023,7:12:31 PM,159
399,2/23/2023,7:12:32 PM,159
400,2/23/2023,7:12:33 PM,159
401,2/23/2023,7:12:34 PM,159
402,2/23/2023,7:12:35 PM,159
403,2/23/2023,7:12:36 PM,159
404,2/23/2023,7:12:37 PM,159
405,2/23/2023,7:12:38 PM,159
406,2/23/2023,7:12:39 PM,159
407,2/23/2023,7:12:40 PM,159
408,2/23/2023,7:12:41 PM,158
409,2/23/2023,7:12:42 PM,158
410,2/23/2023,7:12:43 PM,158
411,2/23/2023,7:12:44 PM,158
412,2/23/2023,7:12:45 PM,158
413,2/23/2023,7:12:46 PM,158
414,2/23/2023,7:12:47 PM,158
415,2/23/2023,7:12:48 PM,158
416,2/23/2023,7:12:49 PM,158
417,2/23/2023,7:12:50 PM,158
418,2/23/2023,7:12:51 PM,157
419,2/23/2023,7:12:52 PM,157
420,2/23/2023,7:12:53 PM,157
421,2/23/2023,7:12:54 PM,157
422,2/23/2023,7:12:55 PM,157
423,2/23/2023,7:12:56 PM,157
424,2/23/2023,7:12:57 PM,157
425,2/23/2023,7:12:58 PM,157
426,2/23/2023,7:12:59 PM,156
427,2/23/2023,7:13:00 PM,156
428,2/23/2023,7:13:01 PM,156
429,2/23/2023,7:13:02 PM,156
430,2/23/2023,7:13:03 PM,156
431,2/23/2023,7:13:04 PM,156
432,2/23/2023,7:13:05 PM,156
433,2/23/2023,7:13:06 PM,156
434,2/23/2023,7:13:07 PM,156
435,2/23/2023,7:13:08 PM,155
436,2/23/2023,7:13:09 PM,155
437,2/23/2023,7:13:10 PM,155
438,2/23/2023,7:13:11 PM,155
439,2/23/2023,7:13:12 PM,155
440,2/23/2023,7:13:13 PM,155
441,2/23/2023,7:13:14 PM,155
442,2/23/2023,7:13:15 PM,155
443,2/23/2023,7:13:16 PM,155
444,2/23/2023,7:13:17 PM,155
445,2/23/2023,7:13:18 PM,154
446,2/23/2023,7:13:19 PM,154
447,2/23/2023,7:13:20 PM,154
448,2/23/2023,7:13:21 PM,154
449,2/23/2023,7:13:22 PM,154
450,2/23/2023,7:13:23 PM,154
451,2/23/2023,7:13:24 PM,154
452,2/23/2023,7:13:25 PM,154
453,2/23/2023,7:13:26 PM,154
454,2/23/2023,7:13:27 PM,153
455,2/23/2023,7:13:28 PM,153
456,2/23/2023,7:13:29 PM,153
457,2/23/2023,7:13:30 PM,153
458,2/23/2023,7:13:31 PM,153
459,2/23/2023,7:13:32 PM,153
460,2/23/2023,7:13:33 PM,153
461,2/23/2023,7:13:34 PM,153
462,2/23/2023,7:13:35 PM,153
463,2/23/2023,7:13:36 PM,153
464,2/23/2023,7:13:37 PM,152
465,2/23/2023,7:13:38 PM,152
466,2/23/2023,7:13:39 PM,152
467,2/23/2023,7:13:40 PM,152
468,2/23/2023,7:13:41 PM,152
469,2/23/2023,7:13:42 PM,152
470,2/23/2023,7:13:43 PM,152
471,2/23/2023,7:13:44 PM,152
472,2/23/2023,7:13:45 PM,152
473,2/23/2023,7:13:46 PM,151
474,2/23/2023,7:13:47 PM,151
475,2/23/2023,7:13:48 PM,151
476,2/23/2023,7:13:49 PM,151
477,2/23/2023,7:13:50 PM,151
478,2/23/2023,7:13:51 PM,151
479,2/23/2023,7:13:52 PM,151
480,2/23/2023,7:13:53 PM,151
481,2/23/2023,7:13:54 PM,151
482,2/23/2023,7:13:55 PM,151
483,2/23/2023,7:13:56 PM,151
484,2/23/2023,7:13:57 PM,150
485,2/23/2023,7:13:58 PM,150
486,2/23/2023,7:13:59 PM,150
487,2/23/2023,7:14:00 PM,150
488,2/23/2023,7:14:01 PM,150
489,2/23/2023,7:14:02 PM,150
490,2/23/2023,7:14:03 PM,150
491,2/23/2023,7:14:04 PM,150
492,2/23/2023,7:14:05 PM,149
493,2/23/2023,7:14:06 PM,149
494,2/23/2023,7:14:07 PM,149
495,2/23/2023,7:14:08 PM,149
496,2/23/2023,7:14:09 PM,149
497,2/23/2023,7:14:10 PM,149
498,2/23/2023,7:14:11 PM,149
499,2/23/2023,7:14:12 PM,149
500,2/23/2023,7:14:13 PM,149
501,2/23/2023,7:14:14 PM,148
502,2/23/2023,7:14:15 PM,148
503,2/23/2023,7:14:16 PM,148
504,2/23/2023,7:14:17 PM,148
505,2/23/2023,7:14:18 PM,148
506,2/23/2023,7:14:19 PM,148
507,2/23/2023,7:14:20 PM,148
508,2/23/2023,7:14:21 PM,148
509,2/23/2023,7:14:22 PM,147
510,2/23/2023,7:14:23 PM,147
511,2/23/2023,7:14:24 PM,147
512,2/23/2023,7:14:25 PM,147
513,2/23/2023,7:14:26 PM,147
514,2/23/2023,7:14:27 PM,147
515,2/23/2023,7:14:28 PM,147
516,2/23/2023,7:14:29 PM,147
517,2/23/2023,7:14:30 PM,147
518,2/23/2023,7:14:31 PM,146
519,2/23/2023,7:14:32 PM,146
520,2/23/2023,7:14:33 PM,146
521,2/23/2023,7:14:34 PM,146
522,2/23/2023,7:14:35 PM,146
523,2/23/2023,7:14:36 PM,146
524,2/23/2023,7:14:37 PM,146
525,2/23/2023,7:14:38 PM,146
526,2/23/2023,7:14:39 PM,145
527,2/23/2023,7:14:40 PM,145
528,2/23/2023,7:14:41 PM,145
529,2/23/2023,7:14:42 PM,145
530,2/23/2023,7:14:43 PM,145
531,2/23/2023,7:14:44 PM,145
532,2/23/2023,7:14:45 PM,145
533,2/23/2023,7:14:46 PM,145
534,2/23/2023,7:14:47 PM,144
535,2/23/2023,7:14:48 PM,144
536,2/23/2023,7:14:49 PM,144
537,2/23/2023,7:14:50 PM,144
538,2/23/2023,7:14:51 PM,144
539,2/23/2023,7:14:52 PM,144
540,2/23/2023,7:14:53 PM,144
541,2/23/2023,7:14:54 PM,144
542,2/23/2023,7:14:55 PM,143
543,2/23/2023,7:14:56 PM,143
544,2/23/2023,7:14:57 PM,143
545,2/23/2023,7:14:58 PM,143
546,2/23/2023,7:14:59 PM,143
547,2/23/2023,7:15:00 PM,143
548,2/23/2023,7:15:01 PM,143
549,2/23/2023,7:15:02 PM,142
550,2/23/2023,7:15:03 PM,142
551,2/23/2023,7:15:04 PM,142
552,2/23/2023,7:15:05 PM,142
553,2/23/2023,7:15:06 PM,142
554,2/23/2023,7:15:07 PM,142
555,2/23/2023,7:15:08 PM,142
556,2/23/2023,7:15:09 PM,142
557,2/23/2023,7:15:10 PM,141
558,2/23/2023,7:15:11 PM,141
559,2/23/2023,7:15:12 PM,141
560,2/23/2023,7:15:13 PM,141
561,2/23/2023,7:15:14 PM,141
562,2/23/2023,7:15:15 PM,141
563,2/23/2023,7:15:16 PM,141
564,2/23/2023,7:15:17 PM,141
565,2/23/2023,7:15:18 PM,141
566,2/23/2023,7:15:19 PM,140
567,2/23/2023,7:15:20 PM,140
568,2/23/2023,7:15:21 PM,140
569,2/23/2023,7:15:22 PM,140
570,2/23/2023,7:15:23 PM,140
571,2/23/2023,7:15:24 PM,140
572,2/23/2023,7:15:25 PM,140
573,2/23/2023,7:15:26 PM,139
574,2/23/2023,7:15:27 PM,139
575,2/23/2023,7:15:28 PM,139
576,2/23/2023,7:15:29 PM,139
577,2/23/2023,7:15:30 PM,139
578,2/23/2023,7:15:31 PM,139
579,2/23/2023,7:15:32 PM,139
580,2/23/2023,7:15:33 PM,139
581,2/23/2023,7:15:34 PM,138
582,2/23/2023,7:15:35 PM,138
583,2/23/2023,7:15:36 PM,138
584,2/23/2023,7:15:37 PM,138
585,2/23/2023,7:15:38 PM,138
586,2/23/2023,7:15:39 PM,138
587,2/23/2023,7:15:40 PM,138
588,2/23/2023,7:15:41 PM,138
589,2/23/2023,7:15:42 PM,138
590,2/23/2023,7:15:43 PM,138
591,2/23/2023,7:15:44 PM,138
592,2/23/2023,7:15:45 PM,138
593,2/23/2023,7:15:46 PM,138
594,2/23/2023,7:15:47 PM,138
595,2/23/2023,7:15:48 PM,138
596,2/23/2023,7:15:49 PM,138
597,2/23/2023,7:15:50 PM,138
598,2/23/2023,7:15:51 PM,138
599,2/23/2023,7:15:52 PM,138
600,2/23/2023,7:15:53 PM,138
601,2/23/2023,7:15:54 PM,138
602,2/23/2023,7:15:55 PM,138
603,2/23/2023,7:15:56 PM,138
604,2/23/2023,7:15:57 PM,138
605,2/23/2023,7:15:58 PM,138
606,2/23/2023,7:15:59 PM,138
607,2/23/2023,7:16:00 PM,138
608,2/23/2023,7:16:01 PM,138
609,2/23/2023,7:16:02 PM,138
610,2/23/2023,7:16:03 PM,138
611,2/23/2023,7:16:04 PM,138
612,2/23/2023,7:16:05 PM,138
613,2/23/2023,7:16:06 PM,138
614,2/23/2023,7:16:07 PM,138
615,2/23/2023,7:16:08 PM,138
616,2/23/2023,7:16:09 PM,138
617,2/23/2023,7:16:10 PM,138
618,2/23/2023,7:16:11 PM,138
619,2/23/2023,7:16:12 PM,138
620,2/23/2023,7:16:13 PM,138
621,2/23/2023,7:16:14 PM,138
622,2/23/2023,7:16:15 PM,138
623,2/23/2023,7:16:16 PM,137
624,2/23/2023,7:16:17 PM,137
625,2/23/2023,7:16:18 PM,137
626,2/23/2023,7:16:19 PM,137
627,2/23/2023,7:16:20 PM,137
628,2/23/2023,7:16:21 PM,137
629,2/23/2023,7:16:22 PM,137
630,2/23/2023,7:16:23 PM,137
631,2/23/2023,7:16:24 PM,137
632,2/23/2023,7:16:25 PM,137
633,2/23/2023,7:16:26 PM,137
634,2/23/2023,7:16:27 PM,137
635,2/23/2023,7:16:28 PM,137
636,2/23/2023,7:16:29 PM,137
637,2/23/2023,7:16:30 PM,137
638,2/23/2023,7:16:31 PM,137
639,2/23/2023,7:16:32 PM,137
640,2/23/2023,7:16:33 PM,137
641,2/23/2023,7:16:34 PM,137
642,2/23/2023,7:16:35 PM,137
643,2/23/2023,7:16:36 PM,137
644,2/23/2023,7:16:37 PM,137
645,2/23/2023,7:16:38 PM,137
646,2/23/2023,7:16:39 PM,137
647,2/23/2023,7:16:40 PM,137
648,2/23/2023,7:16:41 PM,137
649,2/23/2023,7:16:42 PM,137
650,2/23/2023,7:16:43 PM,137
651,2/23/2023,7:16:44 PM,137
652,2/23/2023,7:16:45 PM,137
653,2/23/2023,7:16:46 PM,137
654,2/23/2023,7:16:47 PM,137
655,2/23/2023,7:16:48 PM,137
656,2/23/2023,7:16:49 PM,137
657,2/23/2023,7:16:50 PM,137
658,2/23/2023,7:16:51 PM,137
659,2/23/2023,7:16:52 PM,137
660,2/23/2023,7:16:53 PM,137
661,2/23/2023,7:16:54 PM,137
662,2/23/2023,7:16:55 PM,137
663,2/23/2023,7:16:56 PM,137
664,2/23/2023,7:16:57 PM,137
665,2/23/2023,7:16:58 PM,137
666,2/23/2023,7:16:59 PM,137
667,2/23/2023,7:17:00 PM,137
668,2/23/2023,7:17:01 PM,137
669,2/23/2023,7:17:02 PM,137
670,2/23/2023,7:17:03 PM,137
671,2/23/2023,7:17:04 PM,137
672,2/23/2023,7:17:05 PM,137
673,2/23/2023,7:17:06 PM,137
674,2/23/2023,7:17:07 PM,137
675,2/23/2023,7:17:08 PM,137
676,2/23/2023,7:17:09 PM,137
677,2/23/2023,7:17:10 PM,137
678,2/23/2023,7:17:11 PM,137
679,2/23/2023,7:17:12 PM,137
680,2/23/2023,7:17:13 PM,137
681,2/23/2023,7:17:14 PM,137
682,2/23/2023,7:17:15 PM,137
683,2/23/2023,7:17:16 PM,137
684,2/23/2023,7:17:17 PM,137
685,2/23/2023,7:17:18 PM,137
686,2/23/2023,7:17:19 PM,137
687,2/23/2023,7:17:20 PM,137
688,2/23/2023,7:17:21 PM,137
689,2/23/2023,7:17:22 PM,137
690,2/23/2023,7:17:23 PM,137
691,2/23/2023,7:17:24 PM,137
692,2/23/2023,7:17:25 PM,137
693,2/23/2023,7:17:26 PM,137
694,2/23/2023,7:17:27 PM,137
