Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
145,2/23/2023,6:51:38 PM,264
146,2/23/2023,6:51:39 PM,264
147,2/23/2023,6:51:40 PM,262
148,2/23/2023,6:51:41 PM,262
149,2/23/2023,6:51:42 PM,262
150,2/23/2023,6:51:43 PM,261
151,2/23/2023,6:51:44 PM,259
152,2/23/2023,6:51:45 PM,259
153,2/23/2023,6:51:46 PM,259
154,2/23/2023,6:51:47 PM,259
155,2/23/2023,6:51:48 PM,257
156,2/23/2023,6:51:49 PM,257
157,2/23/2023,6:51:50 PM,257
158,2/23/2023,6:51:51 PM,257
159,2/23/2023,6:51:52 PM,254
160,2/23/2023,6:51:53 PM,254
161,2/23/2023,6:51:54 PM,254
162,2/23/2023,6:51:55 PM,254
163,2/23/2023,6:51:56 PM,254
164,2/23/2023,6:51:57 PM,252
165,2/23/2023,6:51:58 PM,252
166,2/23/2023,6:51:59 PM,252
167,2/23/2023,6:52:00 PM,251
168,2/23/2023,6:52:01 PM,249
169,2/23/2023,6:52:02 PM,249
170,2/23/2023,6:52:03 PM,249
171,2/23/2023,6:52:04 PM,249
172,2/23/2023,6:52:05 PM,247
173,2/23/2023,6:52:06 PM,247
174,2/23/2023,6:52:07 PM,247
175,2/23/2023,6:52:08 PM,247
176,2/23/2023,6:52:09 PM,245
177,2/23/2023,6:52:10 PM,245
178,2/23/2023,6:52:11 PM,245
179,2/23/2023,6:52:12 PM,245
180,2/23/2023,6:52:13 PM,245
181,2/23/2023,6:52:14 PM,242
182,2/23/2023,6:52:15 PM,242
183,2/23/2023,6:52:16 PM,242
184,2/23/2023,6:52:17 PM,242
185,2/23/2023,6:52:18 PM,240
186,2/23/2023,6:52:19 PM,240
187,2/23/2023,6:52:20 PM,240
188,2/23/2023,6:52:21 PM,240
189,2/23/2023,6:52:22 PM,240
190,2/23/2023,6:52:23 PM,237
191,2/23/2023,6:52:24 PM,237
192,2/23/2023,6:52:25 PM,237
193,2/23/2023,6:52:26 PM,237
194,2/23/2023,6:52:27 PM,237
195,2/23/2023,6:52:28 PM,235
196,2/23/2023,6:52:29 PM,235
197,2/23/2023,6:52:30 PM,235
198,2/23/2023,6:52:31 PM,235
199,2/23/2023,6:52:32 PM,235
200,2/23/2023,6:52:33 PM,233
201,2/23/2023,6:52:34 PM,233
202,2/23/2023,6:52:35 PM,233
203,2/23/2023,6:52:36 PM,232
204,2/23/2023,6:52:37 PM,231
205,2/23/2023,6:52:38 PM,231
206,2/23/2023,6:52:39 PM,230
207,2/23/2023,6:52:40 PM,230
208,2/23/2023,6:52:41 PM,230
209,2/23/2023,6:52:42 PM,228
210,2/23/2023,6:52:43 PM,228
211,2/23/2023,6:52:44 PM,228
212,2/23/2023,6:52:45 PM,228
213,2/23/2023,6:52:46 PM,228
214,2/23/2023,6:52:47 PM,226
215,2/23/2023,6:52:48 PM,226
216,2/23/2023,6:52:49 PM,225
217,2/23/2023,6:52:50 PM,225
218,2/23/2023,6:52:51 PM,225
219,2/23/2023,6:52:52 PM,225
220,2/23/2023,6:52:53 PM,223
221,2/23/2023,6:52:54 PM,223
222,2/23/2023,6:52:55 PM,223
223,2/23/2023,6:52:56 PM,223
224,2/23/2023,6:52:57 PM,223
225,2/23/2023,6:52:58 PM,221
226,2/23/2023,6:52:59 PM,221
227,2/23/2023,6:53:00 PM,221
228,2/23/2023,6:53:01 PM,220
229,2/23/2023,6:53:02 PM,220
230,2/23/2023,6:53:03 PM,220
231,2/23/2023,6:53:04 PM,218
232,2/23/2023,6:53:05 PM,218
233,2/23/2023,6:53:06 PM,218
234,2/23/2023,6:53:07 PM,218
235,2/23/2023,6:53:08 PM,216
236,2/23/2023,6:53:09 PM,216
237,2/23/2023,6:53:10 PM,216
238,2/23/2023,6:53:11 PM,216
239,2/23/2023,6:53:12 PM,216
240,2/23/2023,6:53:13 PM,216
241,2/23/2023,6:53:14 PM,214
242,2/23/2023,6:53:15 PM,214
243,2/23/2023,6:53:16 PM,214
244,2/23/2023,6:53:17 PM,214
245,2/23/2023,6:53:18 PM,214
246,2/23/2023,6:53:19 PM,212
247,2/23/2023,6:53:20 PM,212
248,2/23/2023,6:53:21 PM,212
249,2/23/2023,6:53:22 PM,212
250,2/23/2023,6:53:23 PM,211
251,2/23/2023,6:53:24 PM,211
252,2/23/2023,6:53:25 PM,211
253,2/23/2023,6:53:26 PM,209
254,2/23/2023,6:53:27 PM,209
255,2/23/2023,6:53:28 PM,209
256,2/23/2023,6:53:29 PM,209
257,2/23/2023,6:53:30 PM,209
258,2/23/2023,6:53:31 PM,207
259,2/23/2023,6:53:32 PM,207
260,2/23/2023,6:53:33 PM,207
261,2/23/2023,6:53:34 PM,207
262,2/23/2023,6:53:35 PM,207
263,2/23/2023,6:53:36 PM,207
264,2/23/2023,6:53:37 PM,205
265,2/23/2023,6:53:38 PM,205
266,2/23/2023,6:53:39 PM,205
267,2/23/2023,6:53:40 PM,205
268,2/23/2023,6:53:41 PM,205
269,2/23/2023,6:53:42 PM,205
270,2/23/2023,6:53:43 PM,203
271,2/23/2023,6:53:44 PM,203
272,2/23/2023,6:53:45 PM,203
273,2/23/2023,6:53:46 PM,203
274,2/23/2023,6:53:47 PM,202
275,2/23/2023,6:53:48 PM,201
276,2/23/2023,6:53:49 PM,201
277,2/23/2023,6:53:50 PM,201
278,2/23/2023,6:53:51 PM,201
279,2/23/2023,6:53:52 PM,200
280,2/23/2023,6:53:53 PM,200
281,2/23/2023,6:53:54 PM,198
282,2/23/2023,6:53:55 PM,198
283,2/23/2023,6:53:56 PM,198
284,2/23/2023,6:53:57 PM,198
285,2/23/2023,6:53:58 PM,198
286,2/23/2023,6:53:59 PM,198
287,2/23/2023,6:54:00 PM,198
288,2/23/2023,6:54:01 PM,196
289,2/23/2023,6:54:02 PM,196
290,2/23/2023,6:54:03 PM,196
291,2/23/2023,6:54:04 PM,196
292,2/23/2023,6:54:05 PM,196
293,2/23/2023,6:54:06 PM,196
294,2/23/2023,6:54:07 PM,194
295,2/23/2023,6:54:08 PM,194
296,2/23/2023,6:54:09 PM,194
297,2/23/2023,6:54:10 PM,194
298,2/23/2023,6:54:11 PM,194
299,2/23/2023,6:54:12 PM,194
300,2/23/2023,6:54:13 PM,193
301,2/23/2023,6:54:14 PM,192
302,2/23/2023,6:54:15 PM,192
303,2/23/2023,6:54:16 PM,192
304,2/23/2023,6:54:17 PM,191
305,2/23/2023,6:54:18 PM,191
306,2/23/2023,6:54:19 PM,191
307,2/23/2023,6:54:20 PM,191
308,2/23/2023,6:54:21 PM,191
309,2/23/2023,6:54:22 PM,189
310,2/23/2023,6:54:23 PM,189
311,2/23/2023,6:54:24 PM,189
312,2/23/2023,6:54:25 PM,189
313,2/23/2023,6:54:26 PM,189
314,2/23/2023,6:54:27 PM,188
315,2/23/2023,6:54:28 PM,188
316,2/23/2023,6:54:29 PM,187
317,2/23/2023,6:54:30 PM,187
318,2/23/2023,6:54:31 PM,187
319,2/23/2023,6:54:32 PM,187
320,2/23/2023,6:54:33 PM,186
321,2/23/2023,6:54:34 PM,186
322,2/23/2023,6:54:35 PM,186
323,2/23/2023,6:54:36 PM,186
324,2/23/2023,6:54:37 PM,186
325,2/23/2023,6:54:38 PM,184
326,2/23/2023,6:54:39 PM,184
327,2/23/2023,6:54:40 PM,184
328,2/23/2023,6:54:41 PM,184
329,2/23/2023,6:54:42 PM,184
330,2/23/2023,6:54:43 PM,183
331,2/23/2023,6:54:44 PM,183
332,2/23/2023,6:54:45 PM,183
333,2/23/2023,6:54:46 PM,183
334,2/23/2023,6:54:47 PM,183
335,2/23/2023,6:54:48 PM,181
336,2/23/2023,6:54:49 PM,181
337,2/23/2023,6:54:50 PM,181
338,2/23/2023,6:54:51 PM,181
339,2/23/2023,6:54:52 PM,181
340,2/23/2023,6:54:53 PM,181
341,2/23/2023,6:54:54 PM,180
342,2/23/2023,6:54:55 PM,180
343,2/23/2023,6:54:56 PM,178
344,2/23/2023,6:54:57 PM,178
345,2/23/2023,6:54:58 PM,178
346,2/23/2023,6:54:59 PM,178
347,2/23/2023,6:55:00 PM,178
348,2/23/2023,6:55:01 PM,178
349,2/23/2023,6:55:02 PM,178
350,2/23/2023,6:55:03 PM,178
351,2/23/2023,6:55:04 PM,176
352,2/23/2023,6:55:05 PM,176
353,2/23/2023,6:55:06 PM,176
354,2/23/2023,6:55:07 PM,176
355,2/23/2023,6:55:08 PM,176
356,2/23/2023,6:55:09 PM,176
357,2/23/2023,6:55:10 PM,176
358,2/23/2023,6:55:11 PM,176
359,2/23/2023,6:55:12 PM,174
360,2/23/2023,6:55:13 PM,174
361,2/23/2023,6:55:14 PM,174
362,2/23/2023,6:55:15 PM,174
363,2/23/2023,6:55:16 PM,174
364,2/23/2023,6:55:17 PM,174
365,2/23/2023,6:55:18 PM,173
366,2/23/2023,6:55:19 PM,173
367,2/23/2023,6:55:20 PM,172
368,2/23/2023,6:55:21 PM,172
369,2/23/2023,6:55:22 PM,172
370,2/23/2023,6:55:23 PM,172
371,2/23/2023,6:55:24 PM,171
372,2/23/2023,6:55:25 PM,171
373,2/23/2023,6:55:26 PM,171
374,2/23/2023,6:55:27 PM,171
375,2/23/2023,6:55:28 PM,169
376,2/23/2023,6:55:29 PM,169
377,2/23/2023,6:55:30 PM,169
378,2/23/2023,6:55:31 PM,169
379,2/23/2023,6:55:32 PM,169
380,2/23/2023,6:55:33 PM,169
381,2/23/2023,6:55:34 PM,169
382,2/23/2023,6:55:35 PM,169
383,2/23/2023,6:55:36 PM,169
384,2/23/2023,6:55:37 PM,169
385,2/23/2023,6:55:38 PM,169
386,2/23/2023,6:55:39 PM,167
387,2/23/2023,6:55:40 PM,167
388,2/23/2023,6:55:41 PM,167
389,2/23/2023,6:55:42 PM,167
390,2/23/2023,6:55:43 PM,166
391,2/23/2023,6:55:44 PM,166
392,2/23/2023,6:55:45 PM,166
393,2/23/2023,6:55:46 PM,166
394,2/23/2023,6:55:47 PM,164
395,2/23/2023,6:55:48 PM,164
396,2/23/2023,6:55:49 PM,164
397,2/23/2023,6:55:50 PM,164
398,2/23/2023,6:55:51 PM,164
399,2/23/2023,6:55:52 PM,164
400,2/23/2023,6:55:53 PM,164
401,2/23/2023,6:55:54 PM,164
402,2/23/2023,6:55:55 PM,164
403,2/23/2023,6:55:56 PM,164
404,2/23/2023,6:55:57 PM,164
405,2/23/2023,6:55:58 PM,163
406,2/23/2023,6:55:59 PM,162
407,2/23/2023,6:56:00 PM,162
408,2/23/2023,6:56:01 PM,162
409,2/23/2023,6:56:02 PM,162
410,2/23/2023,6:56:03 PM,161
411,2/23/2023,6:56:04 PM,161
412,2/23/2023,6:56:05 PM,161
413,2/23/2023,6:56:06 PM,161
414,2/23/2023,6:56:07 PM,161
415,2/23/2023,6:56:08 PM,161
416,2/23/2023,6:56:09 PM,161
417,2/23/2023,6:56:10 PM,161
418,2/23/2023,6:56:11 PM,159
419,2/23/2023,6:56:12 PM,159
420,2/23/2023,6:56:13 PM,159
421,2/23/2023,6:56:14 PM,159
422,2/23/2023,6:56:15 PM,159
423,2/23/2023,6:56:16 PM,159
424,2/23/2023,6:56:17 PM,159
425,2/23/2023,6:56:18 PM,159
426,2/23/2023,6:56:19 PM,158
427,2/23/2023,6:56:20 PM,158
428,2/23/2023,6:56:21 PM,158
429,2/23/2023,6:56:22 PM,158
430,2/23/2023,6:56:23 PM,158
431,2/23/2023,6:56:24 PM,158
432,2/23/2023,6:56:25 PM,158
433,2/23/2023,6:56:26 PM,158
434,2/23/2023,6:56:27 PM,158
435,2/23/2023,6:56:28 PM,158
436,2/23/2023,6:56:29 PM,158
437,2/23/2023,6:56:30 PM,158
438,2/23/2023,6:56:31 PM,158
439,2/23/2023,6:56:32 PM,159
440,2/23/2023,6:56:33 PM,159
441,2/23/2023,6:56:34 PM,159
442,2/23/2023,6:56:35 PM,159
443,2/23/2023,6:56:36 PM,159
444,2/23/2023,6:56:37 PM,159
445,2/23/2023,6:56:38 PM,159
446,2/23/2023,6:56:39 PM,159
447,2/23/2023,6:56:40 PM,159
448,2/23/2023,6:56:41 PM,159
449,2/23/2023,6:56:42 PM,159
450,2/23/2023,6:56:43 PM,159
451,2/23/2023,6:56:44 PM,159
452,2/23/2023,6:56:45 PM,159
453,2/23/2023,6:56:46 PM,159
454,2/23/2023,6:56:47 PM,159
455,2/23/2023,6:56:48 PM,159
456,2/23/2023,6:56:49 PM,159
457,2/23/2023,6:56:50 PM,158
458,2/23/2023,6:56:51 PM,158
459,2/23/2023,6:56:52 PM,158
460,2/23/2023,6:56:53 PM,158
461,2/23/2023,6:56:54 PM,158
462,2/23/2023,6:56:55 PM,158
463,2/23/2023,6:56:56 PM,158
464,2/23/2023,6:56:57 PM,158
465,2/23/2023,6:56:58 PM,158
466,2/23/2023,6:56:59 PM,158
467,2/23/2023,6:57:00 PM,158
468,2/23/2023,6:57:01 PM,158
469,2/23/2023,6:57:02 PM,158
470,2/23/2023,6:57:03 PM,158
471,2/23/2023,6:57:04 PM,158
472,2/23/2023,6:57:05 PM,158
473,2/23/2023,6:57:06 PM,157
474,2/23/2023,6:57:07 PM,157
475,2/23/2023,6:57:08 PM,157
476,2/23/2023,6:57:09 PM,157
477,2/23/2023,6:57:10 PM,157
478,2/23/2023,6:57:11 PM,157
479,2/23/2023,6:57:12 PM,157
480,2/23/2023,6:57:13 PM,157
481,2/23/2023,6:57:14 PM,157
482,2/23/2023,6:57:15 PM,157
483,2/23/2023,6:57:16 PM,157
484,2/23/2023,6:57:17 PM,157
485,2/23/2023,6:57:18 PM,156
486,2/23/2023,6:57:19 PM,156
487,2/23/2023,6:57:20 PM,156
488,2/23/2023,6:57:21 PM,156
489,2/23/2023,6:57:22 PM,156
490,2/23/2023,6:57:23 PM,156
491,2/23/2023,6:57:24 PM,156
492,2/23/2023,6:57:25 PM,156
493,2/23/2023,6:57:26 PM,156
494,2/23/2023,6:57:27 PM,156
495,2/23/2023,6:57:28 PM,156
496,2/23/2023,6:57:29 PM,156
497,2/23/2023,6:57:30 PM,156
498,2/23/2023,6:57:31 PM,155
499,2/23/2023,6:57:32 PM,155
500,2/23/2023,6:57:33 PM,155
501,2/23/2023,6:57:34 PM,155
502,2/23/2023,6:57:35 PM,155
503,2/23/2023,6:57:36 PM,155
504,2/23/2023,6:57:37 PM,155
505,2/23/2023,6:57:38 PM,155
506,2/23/2023,6:57:39 PM,155
507,2/23/2023,6:57:40 PM,155
508,2/23/2023,6:57:41 PM,154
509,2/23/2023,6:57:42 PM,154
510,2/23/2023,6:57:43 PM,154
511,2/23/2023,6:57:44 PM,154
512,2/23/2023,6:57:45 PM,154
513,2/23/2023,6:57:46 PM,154
514,2/23/2023,6:57:47 PM,154
515,2/23/2023,6:57:48 PM,154
516,2/23/2023,6:57:49 PM,154
517,2/23/2023,6:57:50 PM,154
518,2/23/2023,6:57:51 PM,154
519,2/23/2023,6:57:52 PM,154
520,2/23/2023,6:57:53 PM,153
521,2/23/2023,6:57:54 PM,153
522,2/23/2023,6:57:55 PM,153
523,2/23/2023,6:57:56 PM,153
524,2/23/2023,6:57:57 PM,153
525,2/23/2023,6:57:58 PM,153
526,2/23/2023,6:57:59 PM,153
527,2/23/2023,6:58:00 PM,153
528,2/23/2023,6:58:01 PM,153
529,2/23/2023,6:58:02 PM,153
530,2/23/2023,6:58:03 PM,153
531,2/23/2023,6:58:04 PM,152
532,2/23/2023,6:58:05 PM,152
533,2/23/2023,6:58:06 PM,152
534,2/23/2023,6:58:07 PM,152
535,2/23/2023,6:58:08 PM,152
536,2/23/2023,6:58:09 PM,152
537,2/23/2023,6:58:10 PM,152
538,2/23/2023,6:58:11 PM,152
539,2/23/2023,6:58:12 PM,152
540,2/23/2023,6:58:13 PM,152
541,2/23/2023,6:58:14 PM,151
542,2/23/2023,6:58:15 PM,151
543,2/23/2023,6:58:16 PM,151
544,2/23/2023,6:58:17 PM,151
545,2/23/2023,6:58:18 PM,151
546,2/23/2023,6:58:19 PM,151
547,2/23/2023,6:58:20 PM,151
548,2/23/2023,6:58:21 PM,151
549,2/23/2023,6:58:22 PM,151
550,2/23/2023,6:58:23 PM,151
551,2/23/2023,6:58:24 PM,151
552,2/23/2023,6:58:25 PM,151
553,2/23/2023,6:58:26 PM,150
554,2/23/2023,6:58:27 PM,150
555,2/23/2023,6:58:28 PM,150
556,2/23/2023,6:58:29 PM,150
557,2/23/2023,6:58:30 PM,150
558,2/23/2023,6:58:31 PM,150
559,2/23/2023,6:58:32 PM,150
560,2/23/2023,6:58:33 PM,150
561,2/23/2023,6:58:34 PM,150
562,2/23/2023,6:58:35 PM,150
563,2/23/2023,6:58:36 PM,149
564,2/23/2023,6:58:37 PM,149
565,2/23/2023,6:58:38 PM,149
566,2/23/2023,6:58:39 PM,149
567,2/23/2023,6:58:40 PM,149
568,2/23/2023,6:58:41 PM,149
569,2/23/2023,6:58:42 PM,149
570,2/23/2023,6:58:43 PM,149
571,2/23/2023,6:58:44 PM,149
572,2/23/2023,6:58:45 PM,149
573,2/23/2023,6:58:46 PM,149
574,2/23/2023,6:58:47 PM,148
575,2/23/2023,6:58:48 PM,148
576,2/23/2023,6:58:49 PM,148
577,2/23/2023,6:58:50 PM,148
578,2/23/2023,6:58:51 PM,148
579,2/23/2023,6:58:52 PM,148
580,2/23/2023,6:58:53 PM,148
581,2/23/2023,6:58:54 PM,148
582,2/23/2023,6:58:55 PM,148
583,2/23/2023,6:58:56 PM,147
584,2/23/2023,6:58:57 PM,147
585,2/23/2023,6:58:58 PM,147
586,2/23/2023,6:58:59 PM,147
587,2/23/2023,6:59:00 PM,147
588,2/23/2023,6:59:01 PM,147
589,2/23/2023,6:59:02 PM,147
590,2/23/2023,6:59:03 PM,147
591,2/23/2023,6:59:04 PM,147
592,2/23/2023,6:59:05 PM,147
593,2/23/2023,6:59:06 PM,146
594,2/23/2023,6:59:07 PM,146
595,2/23/2023,6:59:08 PM,146
596,2/23/2023,6:59:09 PM,146
597,2/23/2023,6:59:10 PM,146
598,2/23/2023,6:59:11 PM,146
599,2/23/2023,6:59:12 PM,146
600,2/23/2023,6:59:13 PM,146
601,2/23/2023,6:59:14 PM,146
602,2/23/2023,6:59:15 PM,146
603,2/23/2023,6:59:16 PM,146
604,2/23/2023,6:59:17 PM,145
605,2/23/2023,6:59:18 PM,145
606,2/23/2023,6:59:19 PM,145
607,2/23/2023,6:59:20 PM,145
608,2/23/2023,6:59:21 PM,145
609,2/23/2023,6:59:22 PM,145
610,2/23/2023,6:59:23 PM,145
611,2/23/2023,6:59:24 PM,145
612,2/23/2023,6:59:25 PM,144
613,2/23/2023,6:59:26 PM,144
614,2/23/2023,6:59:27 PM,144
615,2/23/2023,6:59:28 PM,144
616,2/23/2023,6:59:29 PM,144
617,2/23/2023,6:59:30 PM,144
618,2/23/2023,6:59:31 PM,144
619,2/23/2023,6:59:32 PM,144
620,2/23/2023,6:59:33 PM,144
621,2/23/2023,6:59:34 PM,144
622,2/23/2023,6:59:35 PM,143
623,2/23/2023,6:59:36 PM,143
624,2/23/2023,6:59:37 PM,143
625,2/23/2023,6:59:38 PM,143
626,2/23/2023,6:59:39 PM,143
627,2/23/2023,6:59:40 PM,143
628,2/23/2023,6:59:41 PM,143
629,2/23/2023,6:59:42 PM,143
630,2/23/2023,6:59:43 PM,143
631,2/23/2023,6:59:44 PM,143
632,2/23/2023,6:59:45 PM,142
633,2/23/2023,6:59:46 PM,142
634,2/23/2023,6:59:47 PM,142
635,2/23/2023,6:59:48 PM,142
636,2/23/2023,6:59:49 PM,142
637,2/23/2023,6:59:50 PM,142
638,2/23/2023,6:59:51 PM,142
639,2/23/2023,6:59:52 PM,142
640,2/23/2023,6:59:53 PM,142
641,2/23/2023,6:59:54 PM,142
642,2/23/2023,6:59:55 PM,141
643,2/23/2023,6:59:56 PM,141
644,2/23/2023,6:59:57 PM,141
645,2/23/2023,6:59:58 PM,141
646,2/23/2023,6:59:59 PM,141
647,2/23/2023,7:00:00 PM,141
648,2/23/2023,7:00:01 PM,141
649,2/23/2023,7:00:02 PM,141
650,2/23/2023,7:00:03 PM,141
651,2/23/2023,7:00:04 PM,140
652,2/23/2023,7:00:05 PM,140
653,2/23/2023,7:00:06 PM,140
654,2/23/2023,7:00:07 PM,140
655,2/23/2023,7:00:08 PM,140
656,2/23/2023,7:00:09 PM,140
657,2/23/2023,7:00:10 PM,140
658,2/23/2023,7:00:11 PM,140
659,2/23/2023,7:00:12 PM,140
660,2/23/2023,7:00:13 PM,139
661,2/23/2023,7:00:14 PM,139
662,2/23/2023,7:00:15 PM,139
663,2/23/2023,7:00:16 PM,139
664,2/23/2023,7:00:17 PM,139
665,2/23/2023,7:00:18 PM,139
666,2/23/2023,7:00:19 PM,139
667,2/23/2023,7:00:20 PM,139
668,2/23/2023,7:00:21 PM,139
669,2/23/2023,7:00:22 PM,139
670,2/23/2023,7:00:23 PM,139
671,2/23/2023,7:00:24 PM,138
672,2/23/2023,7:00:25 PM,138
673,2/23/2023,7:00:26 PM,138
674,2/23/2023,7:00:27 PM,138
675,2/23/2023,7:00:28 PM,138
676,2/23/2023,7:00:29 PM,138
677,2/23/2023,7:00:30 PM,138
678,2/23/2023,7:00:31 PM,138
679,2/23/2023,7:00:32 PM,138
680,2/23/2023,7:00:33 PM,137
681,2/23/2023,7:00:34 PM,137
682,2/23/2023,7:00:35 PM,137
683,2/23/2023,7:00:36 PM,137
684,2/23/2023,7:00:37 PM,137
685,2/23/2023,7:00:38 PM,137
686,2/23/2023,7:00:39 PM,137
687,2/23/2023,7:00:40 PM,137
688,2/23/2023,7:00:41 PM,137
689,2/23/2023,7:00:42 PM,137
690,2/23/2023,7:00:43 PM,136
691,2/23/2023,7:00:44 PM,136
692,2/23/2023,7:00:45 PM,136
693,2/23/2023,7:00:46 PM,136
694,2/23/2023,7:00:47 PM,136
