Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
157,2/23/2023,7:42:44 PM,245
158,2/23/2023,7:42:45 PM,243
159,2/23/2023,7:42:46 PM,243
160,2/23/2023,7:42:47 PM,243
161,2/23/2023,7:42:48 PM,243
162,2/23/2023,7:42:49 PM,243
163,2/23/2023,7:42:50 PM,241
164,2/23/2023,7:42:51 PM,241
165,2/23/2023,7:42:52 PM,241
166,2/23/2023,7:42:53 PM,241
167,2/23/2023,7:42:54 PM,239
168,2/23/2023,7:42:55 PM,239
169,2/23/2023,7:42:56 PM,239
170,2/23/2023,7:42:57 PM,239
171,2/23/2023,7:42:58 PM,239
172,2/23/2023,7:42:59 PM,239
173,2/23/2023,7:43:00 PM,238
174,2/23/2023,7:43:01 PM,238
175,2/23/2023,7:43:02 PM,238
176,2/23/2023,7:43:03 PM,238
177,2/23/2023,7:43:04 PM,238
178,2/23/2023,7:43:05 PM,238
179,2/23/2023,7:43:06 PM,238
180,2/23/2023,7:43:07 PM,238
181,2/23/2023,7:43:08 PM,237
182,2/23/2023,7:43:09 PM,236
183,2/23/2023,7:43:10 PM,236
184,2/23/2023,7:43:11 PM,235
185,2/23/2023,7:43:12 PM,235
186,2/23/2023,7:43:13 PM,235
187,2/23/2023,7:43:14 PM,235
188,2/23/2023,7:43:15 PM,235
189,2/23/2023,7:43:16 PM,233
190,2/23/2023,7:43:17 PM,233
191,2/23/2023,7:43:18 PM,233
192,2/23/2023,7:43:19 PM,233
193,2/23/2023,7:43:20 PM,233
194,2/23/2023,7:43:21 PM,233
195,2/23/2023,7:43:22 PM,233
196,2/23/2023,7:43:23 PM,233
197,2/23/2023,7:43:24 PM,233
198,2/23/2023,7:43:25 PM,233
199,2/23/2023,7:43:26 PM,232
200,2/23/2023,7:43:27 PM,231
201,2/23/2023,7:43:28 PM,231
202,2/23/2023,7:43:29 PM,231
203,2/23/2023,7:43:31 PM,230
204,2/23/2023,7:43:32 PM,230
205,2/23/2023,7:43:33 PM,230
206,2/23/2023,7:43:34 PM,230
207,2/23/2023,7:43:35 PM,230
208,2/23/2023,7:43:36 PM,230
209,2/23/2023,7:43:37 PM,230
210,2/23/2023,7:43:38 PM,230
211,2/23/2023,7:43:39 PM,228
212,2/23/2023,7:43:40 PM,228
213,2/23/2023,7:43:41 PM,228
214,2/23/2023,7:43:42 PM,228
215,2/23/2023,7:43:43 PM,228
216,2/23/2023,7:43:44 PM,227
217,2/23/2023,7:43:45 PM,227
218,2/23/2023,7:43:46 PM,227
219,2/23/2023,7:43:47 PM,227
220,2/23/2023,7:43:48 PM,227
221,2/23/2023,7:43:49 PM,225
222,2/23/2023,7:43:50 PM,225
223,2/23/2023,7:43:51 PM,225
224,2/23/2023,7:43:52 PM,225
225,2/23/2023,7:43:53 PM,225
226,2/23/2023,7:43:54 PM,225
227,2/23/2023,7:43:55 PM,225
228,2/23/2023,7:43:56 PM,224
229,2/23/2023,7:43:57 PM,224
230,2/23/2023,7:43:58 PM,224
231,2/23/2023,7:43:59 PM,222
232,2/23/2023,7:44:00 PM,222
233,2/23/2023,7:44:01 PM,222
234,2/23/2023,7:44:02 PM,222
235,2/23/2023,7:44:03 PM,222
236,2/23/2023,7:44:04 PM,222
237,2/23/2023,7:44:05 PM,222
238,2/23/2023,7:44:06 PM,222
239,2/23/2023,7:44:07 PM,222
240,2/23/2023,7:44:08 PM,220
241,2/23/2023,7:44:09 PM,220
242,2/23/2023,7:44:10 PM,220
243,2/23/2023,7:44:11 PM,220
244,2/23/2023,7:44:12 PM,220
245,2/23/2023,7:44:13 PM,220
246,2/23/2023,7:44:14 PM,220
247,2/23/2023,7:44:15 PM,219
248,2/23/2023,7:44:16 PM,219
249,2/23/2023,7:44:17 PM,219
250,2/23/2023,7:44:18 PM,219
251,2/23/2023,7:44:19 PM,217
252,2/23/2023,7:44:20 PM,217
253,2/23/2023,7:44:21 PM,217
254,2/23/2023,7:44:22 PM,217
255,2/23/2023,7:44:23 PM,217
256,2/23/2023,7:44:24 PM,217
257,2/23/2023,7:44:25 PM,217
258,2/23/2023,7:44:26 PM,217
259,2/23/2023,7:44:27 PM,217
260,2/23/2023,7:44:28 PM,216
261,2/23/2023,7:44:29 PM,214
262,2/23/2023,7:44:30 PM,214
263,2/23/2023,7:44:31 PM,214
264,2/23/2023,7:44:32 PM,214
265,2/23/2023,7:44:33 PM,214
266,2/23/2023,7:44:34 PM,214
267,2/23/2023,7:44:35 PM,214
268,2/23/2023,7:44:36 PM,212
269,2/23/2023,7:44:37 PM,212
270,2/23/2023,7:44:38 PM,212
271,2/23/2023,7:44:39 PM,212
272,2/23/2023,7:44:40 PM,212
273,2/23/2023,7:44:41 PM,212
274,2/23/2023,7:44:42 PM,212
275,2/23/2023,7:44:43 PM,212
276,2/23/2023,7:44:44 PM,212
277,2/23/2023,7:44:45 PM,212
278,2/23/2023,7:44:46 PM,211
279,2/23/2023,7:44:47 PM,211
280,2/23/2023,7:44:48 PM,209
281,2/23/2023,7:44:49 PM,209
282,2/23/2023,7:44:50 PM,209
283,2/23/2023,7:44:51 PM,209
284,2/23/2023,7:44:52 PM,209
285,2/23/2023,7:44:53 PM,209
286,2/23/2023,7:44:54 PM,209
287,2/23/2023,7:44:55 PM,209
288,2/23/2023,7:44:56 PM,209
289,2/23/2023,7:44:57 PM,209
290,2/23/2023,7:44:58 PM,208
291,2/23/2023,7:44:59 PM,207
292,2/23/2023,7:45:00 PM,207
293,2/23/2023,7:45:01 PM,207
294,2/23/2023,7:45:02 PM,207
295,2/23/2023,7:45:03 PM,206
296,2/23/2023,7:45:04 PM,206
297,2/23/2023,7:45:05 PM,206
298,2/23/2023,7:45:06 PM,206
299,2/23/2023,7:45:07 PM,206
300,2/23/2023,7:45:08 PM,206
301,2/23/2023,7:45:09 PM,204
302,2/23/2023,7:45:10 PM,204
303,2/23/2023,7:45:11 PM,204
304,2/23/2023,7:45:12 PM,204
305,2/23/2023,7:45:13 PM,204
306,2/23/2023,7:45:14 PM,204
307,2/23/2023,7:45:15 PM,204
308,2/23/2023,7:45:16 PM,204
309,2/23/2023,7:45:17 PM,203
310,2/23/2023,7:45:18 PM,202
311,2/23/2023,7:45:19 PM,202
312,2/23/2023,7:45:20 PM,202
313,2/23/2023,7:45:21 PM,202
314,2/23/2023,7:45:22 PM,202
315,2/23/2023,7:45:23 PM,201
316,2/23/2023,7:45:24 PM,201
317,2/23/2023,7:45:25 PM,201
318,2/23/2023,7:45:26 PM,201
319,2/23/2023,7:45:27 PM,201
320,2/23/2023,7:45:28 PM,201
321,2/23/2023,7:45:29 PM,199
322,2/23/2023,7:45:30 PM,199
323,2/23/2023,7:45:31 PM,199
324,2/23/2023,7:45:32 PM,199
325,2/23/2023,7:45:33 PM,199
326,2/23/2023,7:45:34 PM,199
327,2/23/2023,7:45:35 PM,199
328,2/23/2023,7:45:36 PM,198
329,2/23/2023,7:45:37 PM,198
330,2/23/2023,7:45:38 PM,198
331,2/23/2023,7:45:39 PM,196
332,2/23/2023,7:45:40 PM,196
333,2/23/2023,7:45:41 PM,196
334,2/23/2023,7:45:42 PM,196
335,2/23/2023,7:45:43 PM,196
336,2/23/2023,7:45:44 PM,196
337,2/23/2023,7:45:45 PM,196
338,2/23/2023,7:45:46 PM,196
339,2/23/2023,7:45:47 PM,196
340,2/23/2023,7:45:48 PM,196
341,2/23/2023,7:45:49 PM,195
342,2/23/2023,7:45:50 PM,195
343,2/23/2023,7:45:51 PM,195
344,2/23/2023,7:45:52 PM,195
345,2/23/2023,7:45:53 PM,195
346,2/23/2023,7:45:54 PM,193
347,2/23/2023,7:45:55 PM,193
348,2/23/2023,7:45:56 PM,193
349,2/23/2023,7:45:57 PM,193
350,2/23/2023,7:45:58 PM,193
351,2/23/2023,7:45:59 PM,193
352,2/23/2023,7:46:00 PM,192
353,2/23/2023,7:46:01 PM,192
354,2/23/2023,7:46:02 PM,192
355,2/23/2023,7:46:03 PM,192
356,2/23/2023,7:46:04 PM,192
357,2/23/2023,7:46:05 PM,192
358,2/23/2023,7:46:06 PM,190
359,2/23/2023,7:46:07 PM,190
360,2/23/2023,7:46:08 PM,190
361,2/23/2023,7:46:09 PM,190
362,2/23/2023,7:46:10 PM,190
363,2/23/2023,7:46:11 PM,190
364,2/23/2023,7:46:12 PM,190
365,2/23/2023,7:46:13 PM,190
366,2/23/2023,7:46:14 PM,189
367,2/23/2023,7:46:15 PM,189
368,2/23/2023,7:46:16 PM,189
369,2/23/2023,7:46:17 PM,189
370,2/23/2023,7:46:18 PM,187
371,2/23/2023,7:46:19 PM,187
372,2/23/2023,7:46:20 PM,187
373,2/23/2023,7:46:21 PM,187
374,2/23/2023,7:46:22 PM,187
375,2/23/2023,7:46:23 PM,187
376,2/23/2023,7:46:24 PM,187
377,2/23/2023,7:46:25 PM,187
378,2/23/2023,7:46:26 PM,187
379,2/23/2023,7:46:27 PM,187
380,2/23/2023,7:46:28 PM,186
381,2/23/2023,7:46:29 PM,186
382,2/23/2023,7:46:30 PM,186
383,2/23/2023,7:46:31 PM,184
384,2/23/2023,7:46:32 PM,184
385,2/23/2023,7:46:33 PM,184
386,2/23/2023,7:46:34 PM,184
387,2/23/2023,7:46:35 PM,184
388,2/23/2023,7:46:36 PM,184
389,2/23/2023,7:46:37 PM,184
390,2/23/2023,7:46:38 PM,184
391,2/23/2023,7:46:39 PM,184
392,2/23/2023,7:46:40 PM,184
393,2/23/2023,7:46:41 PM,184
394,2/23/2023,7:46:42 PM,184
395,2/23/2023,7:46:43 PM,183
396,2/23/2023,7:46:44 PM,182
397,2/23/2023,7:46:45 PM,182
398,2/23/2023,7:46:46 PM,182
399,2/23/2023,7:46:47 PM,182
400,2/23/2023,7:46:48 PM,181
401,2/23/2023,7:46:49 PM,181
402,2/23/2023,7:46:50 PM,181
403,2/23/2023,7:46:51 PM,181
404,2/23/2023,7:46:52 PM,181
405,2/23/2023,7:46:53 PM,181
406,2/23/2023,7:46:54 PM,181
407,2/23/2023,7:46:55 PM,181
408,2/23/2023,7:46:56 PM,180
409,2/23/2023,7:46:57 PM,180
410,2/23/2023,7:46:58 PM,180
411,2/23/2023,7:46:59 PM,180
412,2/23/2023,7:47:00 PM,178
413,2/23/2023,7:47:01 PM,178
414,2/23/2023,7:47:02 PM,178
415,2/23/2023,7:47:03 PM,178
416,2/23/2023,7:47:04 PM,178
417,2/23/2023,7:47:05 PM,178
418,2/23/2023,7:47:06 PM,178
419,2/23/2023,7:47:07 PM,178
420,2/23/2023,7:47:08 PM,178
421,2/23/2023,7:47:09 PM,178
422,2/23/2023,7:47:10 PM,178
423,2/23/2023,7:47:11 PM,177
424,2/23/2023,7:47:12 PM,177
425,2/23/2023,7:47:13 PM,177
426,2/23/2023,7:47:14 PM,177
427,2/23/2023,7:47:15 PM,177
428,2/23/2023,7:47:16 PM,177
429,2/23/2023,7:47:17 PM,175
430,2/23/2023,7:47:18 PM,175
431,2/23/2023,7:47:19 PM,175
432,2/23/2023,7:47:20 PM,175
433,2/23/2023,7:47:21 PM,175
434,2/23/2023,7:47:22 PM,175
435,2/23/2023,7:47:23 PM,175
436,2/23/2023,7:47:24 PM,175
437,2/23/2023,7:47:25 PM,174
438,2/23/2023,7:47:26 PM,174
439,2/23/2023,7:47:27 PM,174
440,2/23/2023,7:47:28 PM,174
441,2/23/2023,7:47:29 PM,174
442,2/23/2023,7:47:30 PM,174
443,2/23/2023,7:47:31 PM,174
444,2/23/2023,7:47:32 PM,173
445,2/23/2023,7:47:33 PM,173
446,2/23/2023,7:47:34 PM,173
447,2/23/2023,7:47:35 PM,173
448,2/23/2023,7:47:36 PM,173
449,2/23/2023,7:47:37 PM,173
450,2/23/2023,7:47:38 PM,172
451,2/23/2023,7:47:39 PM,171
452,2/23/2023,7:47:40 PM,171
453,2/23/2023,7:47:41 PM,171
454,2/23/2023,7:47:42 PM,171
455,2/23/2023,7:47:43 PM,170
456,2/23/2023,7:47:44 PM,170
457,2/23/2023,7:47:45 PM,170
458,2/23/2023,7:47:46 PM,170
459,2/23/2023,7:47:47 PM,170
460,2/23/2023,7:47:48 PM,170
461,2/23/2023,7:47:49 PM,170
462,2/23/2023,7:47:50 PM,170
463,2/23/2023,7:47:51 PM,170
464,2/23/2023,7:47:52 PM,169
465,2/23/2023,7:47:53 PM,169
466,2/23/2023,7:47:54 PM,169
467,2/23/2023,7:47:55 PM,169
468,2/23/2023,7:47:56 PM,169
469,2/23/2023,7:47:57 PM,169
470,2/23/2023,7:47:58 PM,168
471,2/23/2023,7:47:59 PM,167
472,2/23/2023,7:48:00 PM,167
473,2/23/2023,7:48:01 PM,167
474,2/23/2023,7:48:02 PM,167
475,2/23/2023,7:48:03 PM,167
476,2/23/2023,7:48:04 PM,167
477,2/23/2023,7:48:05 PM,167
478,2/23/2023,7:48:06 PM,166
479,2/23/2023,7:48:07 PM,166
480,2/23/2023,7:48:08 PM,166
481,2/23/2023,7:48:09 PM,166
482,2/23/2023,7:48:10 PM,166
483,2/23/2023,7:48:11 PM,166
484,2/23/2023,7:48:12 PM,166
485,2/23/2023,7:48:13 PM,166
486,2/23/2023,7:48:14 PM,166
487,2/23/2023,7:48:15 PM,166
488,2/23/2023,7:48:16 PM,165
489,2/23/2023,7:48:17 PM,165
490,2/23/2023,7:48:18 PM,165
491,2/23/2023,7:48:19 PM,165
492,2/23/2023,7:48:20 PM,165
493,2/23/2023,7:48:21 PM,165
494,2/23/2023,7:48:22 PM,163
495,2/23/2023,7:48:23 PM,163
496,2/23/2023,7:48:24 PM,163
497,2/23/2023,7:48:25 PM,163
498,2/23/2023,7:48:26 PM,163
499,2/23/2023,7:48:27 PM,163
500,2/23/2023,7:48:28 PM,163
501,2/23/2023,7:48:29 PM,163
502,2/23/2023,7:48:30 PM,162
503,2/23/2023,7:48:31 PM,162
504,2/23/2023,7:48:32 PM,162
505,2/23/2023,7:48:33 PM,162
506,2/23/2023,7:48:34 PM,162
507,2/23/2023,7:48:35 PM,162
508,2/23/2023,7:48:36 PM,162
509,2/23/2023,7:48:37 PM,162
510,2/23/2023,7:48:38 PM,162
511,2/23/2023,7:48:39 PM,161
512,2/23/2023,7:48:40 PM,161
513,2/23/2023,7:48:41 PM,161
514,2/23/2023,7:48:42 PM,161
515,2/23/2023,7:48:43 PM,161
516,2/23/2023,7:48:44 PM,161
517,2/23/2023,7:48:45 PM,159
518,2/23/2023,7:48:46 PM,159
519,2/23/2023,7:48:47 PM,159
520,2/23/2023,7:48:48 PM,159
521,2/23/2023,7:48:49 PM,159
522,2/23/2023,7:48:50 PM,159
523,2/23/2023,7:48:51 PM,159
524,2/23/2023,7:48:52 PM,159
525,2/23/2023,7:48:53 PM,159
526,2/23/2023,7:48:54 PM,159
527,2/23/2023,7:48:55 PM,158
528,2/23/2023,7:48:56 PM,158
529,2/23/2023,7:48:57 PM,158
530,2/23/2023,7:48:58 PM,158
531,2/23/2023,7:48:59 PM,158
532,2/23/2023,7:49:00 PM,158
533,2/23/2023,7:49:01 PM,158
534,2/23/2023,7:49:02 PM,158
535,2/23/2023,7:49:03 PM,157
536,2/23/2023,7:49:04 PM,157
537,2/23/2023,7:49:05 PM,157
538,2/23/2023,7:49:06 PM,157
539,2/23/2023,7:49:07 PM,157
540,2/23/2023,7:49:08 PM,157
541,2/23/2023,7:49:09 PM,157
542,2/23/2023,7:49:10 PM,156
543,2/23/2023,7:49:11 PM,156
544,2/23/2023,7:49:12 PM,156
545,2/23/2023,7:49:13 PM,156
546,2/23/2023,7:49:14 PM,156
547,2/23/2023,7:49:15 PM,156
548,2/23/2023,7:49:16 PM,155
549,2/23/2023,7:49:17 PM,155
550,2/23/2023,7:49:18 PM,155
551,2/23/2023,7:49:19 PM,155
552,2/23/2023,7:49:20 PM,155
553,2/23/2023,7:49:21 PM,155
554,2/23/2023,7:49:22 PM,155
555,2/23/2023,7:49:23 PM,155
556,2/23/2023,7:49:24 PM,154
557,2/23/2023,7:49:25 PM,154
558,2/23/2023,7:49:26 PM,154
559,2/23/2023,7:49:27 PM,154
560,2/23/2023,7:49:28 PM,154
561,2/23/2023,7:49:29 PM,154
562,2/23/2023,7:49:30 PM,153
563,2/23/2023,7:49:31 PM,152
564,2/23/2023,7:49:32 PM,152
565,2/23/2023,7:49:33 PM,152
