Time,Extension,Load
(s),(mm),(kN)
"18.50000","24.66929","-0.00059"
"18.60000","24.80263","-0.00052"
"18.70000","24.93588","-0.00018"
"18.80000","25.06932","0.00052"
"18.90000","25.20257","-0.00059"
"19.00000","25.33591","0.00011"
"19.10000","25.46926","0.00047"
"19.20000","25.60270","-0.00056"
"19.30000","25.73595","-0.00044"
"19.40000","25.86920","-0.00031"
"19.50000","26.00264","-0.00023"
"19.60000","26.13598","-0.00034"
"19.70000","26.26933","-0.00065"
"19.80000","26.40258","-0.00033"
"19.87400","26.50125","-0.00072"
