Time,Extension,Load
(s),(mm),(kN)
"94.80000","4.01327","2.82067"
"94.90000","4.01739","2.81975"
"95.00000","4.02170","2.82063"
"95.10000","4.02592","2.81985"
"95.20000","4.03004","2.81857"
"95.30000","4.03435","2.81875"
"95.40000","4.03866","2.81869"
"95.50000","4.04288","2.81721"
"95.60000","4.04709","2.81711"
"95.70000","4.05140","2.81751"
"95.80000","4.05562","2.81623"
"95.90000","4.05974","2.81580"
"96.00000","4.06405","2.81550"
"96.10000","4.06846","2.81558"
"96.20000","4.07249","2.81401"
"96.30000","4.07670","2.81424"
"96.40000","4.08102","2.81367"
"96.50000","4.08514","2.81251"
"96.60000","4.08935","2.81223"
"96.70000","4.09367","2.81248"
"96.80000","4.09788","2.81162"
"96.90000","4.10201","2.81058"
"97.00000","4.10632","2.81099"
"97.10000","4.11063","2.81020"
"97.20000","4.11475","2.80872"
"97.30000","4.11897","2.80900"
"97.40000","4.12337","2.80849"
"97.50000","4.12749","2.80727"
"97.60000","4.13171","2.80658"
"97.70000","4.13602","2.80754"
"97.80000","4.14024","2.80620"
"97.90000","4.14445","2.80493"
"98.00000","4.14867","2.80464"
"98.10000","4.15298","2.80463"
"98.20000","4.15720","2.80324"
"98.30000","4.16142","2.80253"
"98.40000","4.16573","2.80252"
"98.50000","4.16985","2.80144"
"98.60000","4.17407","2.80036"
"98.70000","4.17828","2.80053"
"98.80000","4.18259","2.79951"
"98.90000","4.18672","2.79855"
"99.00000","4.19103","2.79838"
"99.10000","4.19534","2.79765"
"99.20000","4.19955","2.79586"
"99.30000","4.20368","2.79536"
"99.40000","4.20799","2.79547"
"99.50000","4.21220","2.79430"
"99.60000","4.21642","2.79290"
"99.70000","4.22073","2.79299"
"99.80000","4.22495","2.79208"
"99.90000","4.22907","2.79058"
"100.00000","4.23329","2.79008"
"100.10000","4.23769","2.79007"
"100.20000","4.24182","2.78821"
"100.30000","4.24603","2.78725"
"100.40000","4.25025","2.78721"
"100.50000","4.25456","2.78596"
"100.60000","4.25868","2.78448"
"100.70000","4.26290","2.78411"
"100.80000","4.26721","2.78307"
"100.90000","4.27133","2.78176"
"101.00000","4.27555","2.78138"
"101.10000","4.27995","2.78082"
"101.20000","4.28408","2.77893"
"101.30000","4.28829","2.77765"
"101.40000","4.29260","2.77758"
"101.50000","4.29682","2.77615"
"101.60000","4.30094","2.77404"
"101.70000","4.30535","2.77435"
"101.80000","4.30966","2.77290"
"101.90000","4.31378","2.77123"
"102.00000","4.31791","2.77072"
"102.10000","4.32240","2.77039"
"102.20000","4.32653","2.76850"
"102.30000","4.33074","2.76678"
"102.40000","4.33496","2.76638"
"102.50000","4.33927","2.76481"
"102.60000","4.34339","2.76290"
"102.70000","4.34761","2.76235"
"102.80000","4.35192","2.76138"
"102.90000","4.35614","2.75904"
"103.00000","4.36035","2.75823"
"103.10000","4.36466","2.75749"
"103.20000","4.36888","2.75552"
"103.30000","4.37300","2.75376"
"103.40000","4.37732","2.75321"
"103.50000","4.38163","2.75163"
"103.60000","4.38575","2.74940"
"103.70000","4.39006","2.74886"
"103.80000","4.39437","2.74703"
"103.90000","4.39849","2.74508"
"104.00000","4.40262","2.74353"
"104.10000","4.40702","2.74309"
"104.20000","4.41124","2.74060"
"104.30000","4.41536","2.73847"
"104.40000","4.41958","2.73754"
"104.50000","4.42389","2.73616"
"104.60000","4.42801","2.73334"
"104.70000","4.43223","2.73223"
"104.80000","4.43654","2.73085"
"104.90000","4.44075","2.72834"
"105.00000","4.44488","2.72659"
"105.10000","4.44919","2.72536"
"105.20000","4.45340","2.72323"
"105.30000","4.45762","2.72093"
"105.40000","4.46184","2.71954"
"105.50000","4.46615","2.71760"
"105.60000","4.47037","2.71449"
"105.70000","4.47458","2.71313"
"105.80000","4.47889","2.71162"
"105.90000","4.48320","2.70843"
"106.00000","4.48733","2.70639"
"106.10000","4.49164","2.70544"
"106.20000","4.49595","2.70247"
"106.30000","4.50007","2.69957"
"106.40000","4.50429","2.69792"
"106.50000","4.50850","2.69596"
"106.60000","4.51272","2.69269"
"106.70000","4.51694","2.69057"
"106.80000","4.52125","2.68880"
"106.90000","4.52547","2.68558"
"107.00000","4.52968","2.68248"
"107.10000","4.53390","2.68106"
"107.20000","4.53821","2.67794"
"107.30000","4.54233","2.67464"
"107.40000","4.54655","2.67269"
"107.50000","4.55086","2.67049"
"107.60000","4.55508","2.66683"
"107.70000","4.55929","2.66431"
"107.80000","4.56360","2.66186"
"107.90000","4.56782","2.65842"
"108.00000","4.57194","2.65502"
"108.10000","4.57635","2.65262"
"108.20000","4.58056","2.64946"
"108.30000","4.58459","2.64598"
"108.40000","4.58890","2.64355"
"108.50000","4.59321","2.64055"
"108.60000","4.59734","2.63610"
"108.70000","4.60155","2.63293"
"108.80000","4.60587","2.63032"
"108.90000","4.61008","2.62655"
"109.00000","4.61421","2.62219"
"109.10000","4.61861","2.61952"
"109.20000","4.62283","2.61599"
"109.30000","4.62695","2.61185"
"109.40000","4.63126","2.60877"
"109.50000","4.63557","2.60574"
"109.60000","4.63979","2.60050"
"109.70000","4.64400","2.59699"
"109.80000","4.64822","2.59355"
"109.90000","4.65244","2.58901"
"110.00000","4.65665","2.58447"
"110.10000","4.66096","2.58123"
"110.20000","4.66528","2.57629"
"110.30000","4.66940","2.57182"
"110.40000","4.67362","2.56803"
"110.50000","4.67793","2.56410"
"110.60000","4.68205","2.55870"
"110.70000","4.68617","2.55431"
"110.80000","4.69058","2.55042"
"110.90000","4.69479","2.54551"
"111.00000","4.69901","2.53991"
"111.10000","4.70332","2.53589"
"111.20000","4.70754","2.53116"
"111.30000","4.71175","2.52503"
"111.40000","4.71597","2.52078"
"111.50000","4.72028","2.51623"
"111.60000","4.72450","2.51035"
"111.70000","4.72862","2.50467"
"111.80000","4.73293","2.50030"
"111.90000","4.73715","2.49465"
"112.00000","4.74127","2.48841"
"112.10000","4.74558","2.48377"
"112.20000","4.74989","2.47764"
"112.30000","4.75402","2.47143"
"112.40000","4.75833","2.46592"
"112.50000","4.76254","2.46053"
"112.60000","4.76676","2.45395"
"112.70000","4.77088","2.44748"
"112.80000","4.77519","2.44231"
"112.90000","4.77950","2.43567"
"113.00000","4.78363","2.42867"
"113.10000","4.78784","2.42269"
"113.20000","4.79215","2.41663"
"113.30000","4.79637","2.40955"
"113.40000","4.80049","2.40224"
"113.50000","4.80480","2.39690"
"113.60000","4.80911","2.38929"
"113.70000","4.81324","2.38210"
"113.80000","4.81755","2.37495"
"113.90000","4.82186","2.36758"
"114.00000","4.82598","2.35899"
"114.10000","4.83020","2.35171"
"114.20000","4.83460","2.34383"
"114.30000","4.83873","2.33468"
"114.40000","4.84294","2.32604"
"114.50000","4.84716","2.31834"
"114.60000","4.85147","2.30841"
"114.70000","4.85550","2.29756"
"114.80000","4.85981","2.28704"
"114.90000","4.86412","2.27540"
"115.00000","4.86834","2.26227"
"115.10000","4.87255","2.25067"
"115.20000","4.87686","2.23813"
"115.30000","4.88108","2.22136"
"115.40000","4.88521","2.19910"
"115.50000","4.88952","2.17002"
"115.60000","4.89373","2.14088"
"115.70000","4.89795","2.11486"
"115.80000","4.90217","2.09484"
"115.90000","4.90648","2.07054"
"116.00000","4.91069","2.04506"
"116.10000","4.91491","2.02392"
"116.20000","4.91922","2.00582"
"116.30000","4.92344","1.98445"
"116.40000","4.92756","1.96524"
"116.50000","4.93187","1.94803"
"116.60000","4.93618","1.92989"
"116.70000","4.94021","1.90947"
"116.80000","4.94443","1.89099"
"116.90000","4.94883","1.87305"
"117.00000","4.95295","1.85452"
"117.10000","4.95717","1.83522"
"117.20000","4.96148","1.81639"
"117.30000","4.96570","1.79763"
"117.40000","4.96982","1.77747"
"117.50000","4.97423","1.75832"
"117.60000","4.97844","1.73870"
"117.70000","4.98266","1.71500"
"117.80000","4.98688","1.68561"
"117.90000","4.99128","1.65489"
"118.00000","4.99531","1.62153"
"118.10000","4.99953","1.58898"
"118.20000","5.00384","1.55472"
"118.30000","5.00805","1.49426"
"118.40000","5.01227","1.43607"
"118.50000","5.01649","1.40390"
"118.60000","5.02080","1.37872"
"118.70000","5.02492","1.34399"
"118.80000","5.02914","1.31564"
"118.90000","5.03354","1.29298"
"119.00000","5.03767","1.26443"
"119.10000","5.04188","1.22489"
"119.20000","5.04619","1.18885"
"119.30000","5.05041","1.14345"
"119.40000","5.05453","1.07733"
"119.50000","5.05884","0.98949"
"119.60000","5.06325","0.42823"
"119.70000","5.06737","0.14991"
"119.80000","5.07159","-0.00602"
"119.90000","5.07590","-0.00297"
"120.00000","5.08002","-0.00281"
"120.10000","5.08433","-0.00284"
"120.20000","5.08855","-0.00279"
"120.30000","5.09277","-0.00273"
"120.40000","5.09689","-0.00260"
"120.50000","5.10110","-0.00240"
"120.60000","5.10542","-0.00284"
"120.70000","5.10954","-0.00254"
"120.80000","5.11385","-0.00265"
"120.90000","5.11807","-0.00255"
"121.00000","5.12228","-0.00275"
"121.10000","5.12650","-0.00251"
"121.20000","5.13081","-0.00258"
"121.30000","5.13503","-0.00249"
"121.40000","5.13915","-0.00255"
"121.50000","5.14346","-0.00254"
"121.60000","5.14786","-0.00261"
"121.70000","5.15199","-0.00258"
"121.80000","5.15620","-0.00241"
"121.90000","5.16051","-0.00225"
"122.00000","5.16473","-0.00242"
"122.10000","5.16885","-0.00219"
"122.20000","5.17326","-0.00244"
"122.30000","5.17738","-0.00232"
"122.40000","5.18160","-0.00242"
"122.50000","5.18582","-0.00229"
"122.60000","5.19013","-0.00236"
"122.70000","5.19425","-0.00238"
"122.80000","5.19847","-0.00221"
"122.90000","5.20287","-0.00195"
"123.00000","5.20709","-0.00226"
"123.10000","5.21121","-0.00239"
"123.20000","5.21552","-0.00206"
"123.30000","5.21983","-0.00228"
"123.40000","5.22386","-0.00208"
"123.50000","5.22817","-0.00226"
"123.60000","5.23248","-0.00225"
"123.70000","5.23660","-0.00203"
"123.80000","5.24082","-0.00222"
"123.90000","5.24523","-0.00201"
"124.00000","5.24935","-0.00206"
"124.10000","5.25357","-0.00200"
"124.20000","5.25778","-0.00223"
"124.30000","5.26209","-0.00233"
"124.40000","5.26622","-0.00212"
"124.50000","5.27043","-0.00186"
"124.60000","5.27474","-0.00194"
"124.70000","5.27887","-0.00187"
"124.80000","5.28308","-0.00185"
"124.90000","5.28739","-0.00208"
"125.00000","5.29170","-0.00208"
"125.02200","5.29264","-0.00201"
