Time,Extension,Load
(s),(mm),(kN)
"84.60000","3.58147","2.64417"
"84.70000","3.58559","2.64640"
"84.80000","3.58999","2.64833"
"84.90000","3.59421","2.65037"
"85.00000","3.59833","2.65234"
"85.10000","3.60264","2.65465"
"85.20000","3.60686","2.65654"
"85.30000","3.61108","2.65858"
"85.40000","3.61529","2.66036"
"85.50000","3.61960","2.66276"
"85.60000","3.62373","2.66453"
"85.70000","3.62794","2.66681"
"85.80000","3.63235","2.66891"
"85.90000","3.63656","2.67115"
"86.00000","3.64069","2.67300"
"86.10000","3.64500","2.67535"
"86.20000","3.64922","2.67714"
"86.30000","3.65334","2.67917"
"86.40000","3.65765","2.68133"
"86.50000","3.66196","2.68337"
"86.60000","3.66608","2.68537"
"86.70000","3.67021","2.68740"
"86.80000","3.67452","2.68934"
"86.90000","3.67873","2.69142"
"87.00000","3.68295","2.69360"
"87.10000","3.68726","2.69563"
"87.20000","3.69148","2.69753"
"87.30000","3.69569","2.69964"
"87.40000","3.69991","2.70165"
"87.50000","3.70422","2.70353"
"87.60000","3.70834","2.70541"
"87.70000","3.71256","2.70760"
"87.80000","3.71687","2.70956"
"87.90000","3.72118","2.71150"
"88.00000","3.72531","2.71348"
"88.10000","3.72962","2.71560"
"88.20000","3.73393","2.71724"
"88.30000","3.73805","2.71922"
"88.40000","3.74236","2.72149"
"88.50000","3.74667","2.72320"
"88.60000","3.75079","2.72497"
"88.70000","3.75501","2.72689"
"88.80000","3.75923","2.72890"
"88.90000","3.76344","2.73057"
"89.00000","3.76766","2.73273"
"89.10000","3.77188","2.73474"
"89.20000","3.77628","2.73632"
"89.30000","3.78031","2.73807"
"89.40000","3.78462","2.74018"
"89.50000","3.78903","2.13060"
"89.52400","3.79024","0.48299"
